"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"008","華南商業銀行","12位","台北市重慶南路一段３８號","02 23713111"
"通匯金融代號","支單位名稱","地址","電話"
"0081429","企業大樓辦事處","台北市中山北路三段５４號之１","02 25619588"
"0081430","南內湖分行","台北市內湖區行愛路１３０號","02 27968288"
"0081452","長安分行","台北市中山區八德路二段２０５號","02 87722778"
"0081474","懷生分行","台北市忠孝東路三段２４７號","02 27727211"
"0081485","中華路分行","台北市中華路二段５９號","02 23822078"
"0081496","信維分行","台北市大安區信義路四段６號２樓","02 27015123"
"0081500","延吉分行（客戶移撥忠孝東路分行服務）","台北市忠孝東路四段２１２號","02 27733577"
"0081511","埔墘分行","台北縣板橋市三民路二段３７號","02 29646911"
"0081522","石牌分行","台北市石牌路一段７８號","02 28223822"
"0081533","瑞祥分行","台北市民生東路五段１４５號","02 27641407"
"0081544","台大分行","台北市羅斯福路四段１號","02 23631478"
"0081566","世貿分行","台北市信義路四段４５８號","02 27581392"
"0081577","萬華分行","台北市康定路１４９號","02 23812922"
"0081588","南港分行","台北市南港區南港路三段５２號","02 27885966"
"0081599","華江分行","台北縣板橋市文化路二段８０號","02 22512581"
"0081603","板橋分行","台北縣板橋市忠孝路７３．７５號","02 29511101"
"0081614","三重分行","台北縣三重市重新路二段５號之１","02 29824101"
"0081625","北三重分行","台北縣三重市龍門路１號","02 29880011"
"0081636","新莊分行","台北縣新莊市中正路１００號","02 29944761"
"0081647","永和分行","台北縣永和市永和路二段１４７號","02 29214111"
"0081658","中和分行","台北縣中和市中山路二段２５７號","02 22495555"
"0081669","新店分行","台北縣新店市北新路二段１０８號","02 29136661"
"0081670","淡水分行","台北縣淡水鎮中正路２８號","02 26219680"
"0081681","汐止分行","台北縣汐止市中正路１０１號","02 26416411"
"0081692","南永和分行","台北縣永和市中正路２２０號","02 89423288"
"0081706","西三重分行","台北縣三重市三和路四段２３７號","02 28575211"
"0081717","南三重分行","台北縣三重市中山路３７號","02 29888001"
"0081728","雙和分行","台北縣中和市中和路３１６號","02 29261771"
"0081739","新泰分行","台北縣新莊市中正路８８７之１６號","02 29071181"
"0081740","二重分行","台北縣三重市光復路一段８８號","02 29991166"
"0081751","板新分行","台北縣板橋市區運路３０號","02 29631777"
"0081762","五股分行","台北縣新莊市中山路一段６９號","02 85218788"
"0081784","北投分行","台北市北投路二段１３號","02 28934166"
"0081795","西湖分行","台北市內湖路一段３９２號","02 27977189"
"0081809","積穗分行","台北縣中和市中山路二段５６２號","02 22220603"
"0081810","三和分行（客戶移撥北三重分行服務）","台北縣三重市龍門路１號","02 29880011"
"0081821","福和分行","台北縣永和市福和路１５８號","02 89280491"
"0081832","南勢角分行","台北縣中和市景新街３４２號","02 29421722"
"0081843","北蘆洲分行","台北縣蘆洲市長榮路２１３號１樓","02 28470606"
"0081854","蘆洲分行","台北縣蘆洲市中山一路２３０號","02 22886888"
"0081865","土城分行","台北縣土城市千歲路１５號","02 22672345"
"0081876","北新分行","台北縣新店市民權路１２９號","02 22180111"
"0081898","天母分行","台北市忠誠路一段１０９號","02 28380777"
"0081902","內湖分行","台北市內湖區成功路四段１５７號１樓","02 27961266"
"0081913","樹林分行","台北縣樹林市中山路一段１８９號","02 26870656"
"0081924","樟樹灣分行","台北縣汐止市大同路一段２７６號","02 26472611"
"0081935","泰山分行","台北縣泰山鄉明志路二段９９號","02 22968388"
"0081946","三峽分行","台北縣三峽鎮和平街６５號","02 26747711"
"0081957","文山分行","台北市木柵路一段５２號１樓","02 22360288"
"0081968","鶯歌分行","台北縣鶯歌鎮國慶街１０１號","02 26777711"
"0081979","北新莊分行","台北縣新莊市中華路二段２１１號","02 66371688"
"0081980","北土城分行","台北縣土城市裕民路１４９號１樓","02 22635656"
"0082002","基隆分行","基隆市仁一路３０５號","02 24222192"
"0082013","基隆港口分行","基隆市忠二路４６號","02 24282121"
"0082116","七堵分行","基隆市七堵區明德一路８１號","02 24567101"
"0082208","羅東分行","宜蘭縣羅東鎮公正路８５號","03 9543611"
"0082219","宜蘭分行","宜蘭縣宜蘭市中山路三段１４０號","03 9354911"
"0082404","桃園分行","桃園縣桃園市南華街７９號","03 3321121"
"0082415","中壢分行","桃園縣中壢市民族路３５號","03 4936999"
"0082426","楊梅分行","桃園縣楊梅鎮大成路９３號","03 4755131"
"0082437","壢昌分行","桃園縣中壢市中正路１７５號","03 4253151"
"0082448","北桃園分行","桃園縣桃園市大興西路二段９４號","03 3011234"
"0082459","南崁分行","桃園縣蘆竹鄉南崁路一段９９號１樓","03 3521212"
"0082460","平鎮分行","桃園縣平鎮市環南路２６５號","03 4689688"
"0082471","八德分行","桃園縣八德市介壽路二段３０７號","03 3679911"
"0082482","龜山分行","桃園縣龜山鄉萬壽路二段１２２７號","03 3505822"
"0082493","龍潭分行","桃園縣龍潭鄉中正路８號１－３樓","03 4090666"
"0082507","大溪分行","桃園縣大溪鎮慈湖路８７號","03 3878833"
"0082518","內壢分行","桃園縣中壢市環中東路２６０號","03 4626969"
"0082529","林口分行","桃園縣龜山鄉文化二路３８之１１號","03 3183456"
"0082600","觀音分行","桃園縣觀音鄉中山路２段７８０號","03 4081731"
"0082611","中正分行","桃園縣觀音鄉中正路１４６號","03 4735806"
"0082622","大園分行","桃園縣大園鄉中正東路１０８號","03 3867272"
"0082633","觀音分行文化辦事處（客戶由觀音分行服務）","桃園縣觀音鄉中山路２段７８０號","03 4081731"
"0082644","觀音分行富源辦事處（客戶由觀音分行服務）","桃園縣觀音鄉中山路２段７８０號","03 4081731"
"0082655","觀音分行崙坪辦事處（客戶由觀音分行服務）","桃園縣觀音鄉中山路２段７８０號","03 4081731"
"0083009","新竹分行","新竹市東門街１３１號","03 5217111"
"0083010","竹東分行","新竹縣竹東鎮朝陽路９號１樓","03 5969372"
"0083021","竹科分行","新竹市光復路一段４９５號","03 6687888"
"0083102","新豐分行","新竹縣新豐鄉建興路一段１５５之１６號","03 5592130"
"0083113","新豐分行員山辦事處（客戶由新豐分行服務）","新竹縣新豐鄉建興路一段１５５之１６號","03 5592130"
"0083124","新豐分行後湖辦事處（客戶由新豐分行服務）","新竹縣新豐鄉建興路一段１５５之１６號","03 5592130"
"0083205","竹南分行","苗栗縣竹南鎮博愛街１０號","037472651"
"0083216","頭份分行","苗栗縣頭份鎮中華路９２２號","037663577"
"0083227","苗栗分行","苗栗縣苗栗市中正路６８６號","037353711"
"0083238","竹北分行","新竹縣竹北市縣政九路１５９號","03 5542277"
"0083515","大眾分行","新竹市西大路１１８號","03 5212191"
"0084006","豐原分行","台中縣豐原市信義街９５號","04 25273180"
"0084017","東勢分行","台中縣東勢鎮三民街２８２號","04 25871180"
"0084028","清水分行","台中縣清水鎮中山路２４１號","04 26237171"
"0084039","西豐原分行","台中縣豐原市圓環南路２２５號","04 25275123"
"0084202","台中分行","台中市民權路１７４號","04 22261111"
"0084213","台中民族路分行","台中市民族路４７號","04 22243171"
"0084224","南台中分行","台中市復興路四段５３號","04 22294471"
"0084235","北台中分行","台中市五權路３３８號","04 22025131"
"0084246","台中港路分行","台中市台中港路二段９號","04 23266555"
"0084257","大里分行","台中縣大里市東榮路３７號","04 24835151"
"0084268","水湳分行","台中市文心路四段８１號","04 22924456"
"0084279","五權分行","台中市忠明南路２７０號","04 23755981"
"0084291","大甲分行","台中縣大甲鎮新政路４號","04 26805111"
"0084305","太平分行","台中縣太平市中興東路５８號","04 22771919"
"0084316","中科分行","台中市西屯區工業區一路１６號１樓","04 23591778"
"0084512","沙鹿分行","台中縣沙鹿鎮沙田路１１２號","04 26629951"
"0085003","草屯分行","南投縣草屯鎮太平路二段３１７號","0492323881"
"0085014","南投分行","南投縣南投市復興路２３６號","0492222701"
"0085209","彰化分行","彰化縣彰化市光復路１５２號","04 7242151"
"0085210","和美分行","彰化縣和美鎮彰美路５段３００號","04 7556101"
"0085221","員林分行","彰化縣員林鎮中山路一段７５３號","04 8358161"
"0085232","鹿港分行","彰化縣鹿港鎮民權路２７９號","04 7745988"
"0085243","溪湖分行","彰化縣溪湖鎮西環路２５０號","04 8821811"
"0085405","斗六分行","雲林縣斗六市大同路４５號","05 5339711"
"0085416","虎尾分行","雲林縣虎尾鎮中正路５０號","05 6334901"
"0085427","西螺分行","雲林縣西螺鎮光復西路２３９號","05 5882868"
"0085438","北港分行","雲林縣北港鎮大同路２５２號","05 7730280"
"0086000","嘉義分行","嘉義市中山路３２０號","05 2232050"
"0086011","嘉南分行","嘉義市蘭井街４６９號","05 2236321"
"0086022","朴子分行","嘉義縣朴子市文化南路二號","05 3701133"
"0086206","新營分行","台南縣新營市新進路二段１０９號","06 6322295"
"0086217","麻豆分行","台南縣麻豆鎮中山路３６號","06 5727241"
"0086228","永康分行","台南縣永康市中華路８００號","06 2015531"
"0086402","台南分行","台南市永福路二段１５４號","06 2222111"
"0086413","赤崁分行","台南市永福路二段１５４號","06 2222111"
"0086424","東台南分行","台南市林森路二段９０號","06 2747027"
"0086435","西台南分行","台南市康樂街１５６號","06 2211622"
"0086446","北台南分行","台南市成功路２９４號","06 2221171"
"0086457","南都分行","台南市長榮路一段２０３號","06 2360789"
"0086468","安南分行","台南市安和路四段４６７號之１","06 3567272"
"0086479","仁德分行","台南縣仁德鄉中山路５１１號","06 2490651"
"0086480","新市分行","台南縣新市鄉中正路２３２之１號","06 5893535"
"0086815","金華分行","台南市金華路二段１７２號","06 2911835"
"0087007","高雄分行","高雄市五福四路１７８號","07 5611241"
"0087018","東苓分行","高雄市中正一路１２０號","07 7130701"
"0087029","新興分行","高雄市中山一路１１７號","07 2864191"
"0087030","高雄三民分行","高雄市七賢二路１８９號","07 2859161"
"0087041","苓雅分行","高雄市中山二路４８９號","07 3353141"
"0087052","前鎮分行","高雄市前鎮區一心二路３３號","07 3358231"
"0087063","高雄博愛分行","高雄市九如二路１５０號","07 3113531"
"0087074","南高雄分行","高雄市三多三路１５３號","07 3368101"
"0087085","東高雄分行","高雄市六合一路７８號","07 2385901"
"0087096","大昌分行","高雄市大昌二路５７號","07 3806150"
"0087100","北高雄分行","高雄市左營區博愛三路６號","07 3464601"
"0087111","楠梓分行","高雄市楠梓區興楠路３３６號","07 3513299"
"0087122","左營分行","高雄市左營區博愛四路１６０號１樓","07 3438911"
"0087199","岡山分行","高雄縣岡山鎮岡山路３３１號","07 6211091"
"0087203","鳳山分行","高雄縣鳳山市中山路１４５號","07 7472121"
"0087214","路竹分行","高雄縣路竹鄉大社路９０之２號","07 6072233"
"0087225","仁武分行","高雄縣仁武鄉中正路４１號","07 3711101"
"0087502","大順分行（客戶移撥大昌分行服務）","高雄市大昌二路５７號","07 3806150"
"0087513","籬仔內分行","高雄市班超路１３２號","07 7112366"
"0087524","五甲分行","高雄縣鳳山市五甲二路６４２號１樓","07 8414495"
"0087535","光華分行","高雄市光華一路１４８之１９號","07 7161601"
"0087605","小港分行","高雄市小港區二苓路１８０號","07 8013993"
"0087616","小港分行高松辦事處","高雄市小港區二苓路１８０號","07 8013993"
"0087627","二苓分行","高雄市小港區二苓路１８０號","07 8013993"
"0087638","大林蒲分行","高雄市小港區鳳林路３７號","07 8712888"
"0087649","小港分行海汕辦事處","高雄市小港區二苓路１８０號","07 8013993"
"0087650","高雄桂林分行","高雄市桂陽路４４號","07 7913917"
"0088004","屏東分行","屏東縣屏東市復興路３６號","08 7323831"
"0088015","內埔分行","屏東縣內埔鄉廣濟路１８７號","08 7799911"
"0088026","潮州分行","屏東縣潮州鎮新生路７１號","08 7883001"
"0088107","竹田分行","屏東縣竹田鄉履豐村豐明村６號","08 7712315"
"0088118","竹田分行西勢辦事處","屏東縣竹田鄉履豐村豐明路６號","08 7712315"
"0088129","竹田分行大明辦事處","屏東縣竹田鄉履豐村豐明路６號","08 7712315"
"0088130","佳冬分行","屏東縣佳冬鄉佳冬村佳昌路１５５號","08 8662811"
"0088141","佳冬分行昌隆辦事處（客戶由佳冬分行服務）","屏東縣佳冬鄉佳冬村佳昌路１５５號","08 8662811"
"0088152","佳冬分行玉光辦事處（客戶由佳冬分行服務）","屏東縣佳冬鄉佳冬村佳昌路１５５號","08 8662811"
"0088163","佳冬分行羌園辦事處（客戶由佳冬分行服務）","屏東縣佳冬鄉佳冬村佳昌路１５５號","08 8662811"
"0088200","花蓮分行","花蓮縣花蓮市中山路７８號","03 8323181"
"0088303","台東分行","台東縣台東市中華路一段３４７號","089310121"
