"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"807","永豐商業銀行","14位","台北市南京東路三段３６號","02 25063333"
"通匯金融代號","支單位名稱","地址","電話"
"8071572","蘭雅分行","台北市德行東路１８３號１樓","02 28337222"
"8071583","德惠分行","台北市中山區德惠街１６號之５","02 25854880"
"8071594","迴龍分行","台北縣樹林市三俊街６１號１樓","02 26889030"
"8071608","仁愛分行","台北市仁愛路四段３１６號之２","02 27045711"
"8071620","和平分行","台北市和平東路三段２６０號１樓","02 27354533"
"8071642","重新分行","台北縣三重市重新路五段５２７號１樓","02 29991418"
"8071653","中興分行","台北縣三重市新興路４４號１樓","02 29762159"
"8071664","海山分行","台北縣土城市金城路３段２００之１２號１樓","02 22703800"
"8071697","南蘆洲分行","台北縣蘆洲市長安街２０３號１樓","02 22896186"
"8071701","江子翠分行","台北縣板橋市雙十路二段６號之１２一樓","02 82528999"
"8071712","民安分行","台北縣新莊市民安東路４７號１樓","02 22058170"
"8071723","苓雅分行","高雄市苓雅區建國一路９０號","07 7256101"
"8071734","鶯桃分行","台北縣鶯歌鎮鶯桃路二段６０號１樓","02 26786999"
"8071745","溪洲分行","台北縣板橋市篤行路二段７４號１樓","02 26876869"
"8071756","泰山分行","台北縣泰山鄉明志路二段４１６號１樓","02 29030903"
"8071767","汀洲分行","台北市中正區三元街２１７號１樓","02 23378728"
"8071778","南港分行","台北市忠孝東路六段３０４號１樓","02 27885265"
"8071789","深坑分行","台北縣深坑鄉北深路三段１５６號１樓","02 26642626"
"8071790","南崁分行","桃園縣蘆竹鄉中正路３１０號１樓","03 3214126"
"8071804","北台南分行","台南市北區西門路四段４８０號１樓","06 2823888"
"8071815","西屯分行","台中市南屯區惠中路三段１０號１樓","04 22559988"
"8071826","汐止樟樹分行","台北縣汐止市中興路８９號１樓","02 26949898"
"8071837","濟南路分行","台北市濟南路二段３９號１樓","02 23963001"
"8071848","淡水分行","台北縣淡水鎮中山北路１段７７號１樓","02 26221788"
"8071859","南桃園分行","桃園縣桃園市中山路８４１號１樓","03 3692727"
"8071860","竹科分行","新竹市東區光復路一段４７２號１樓","035645555"
"8071871","員林分行","彰化縣員林鎮中山路二段５１號","04 8378068"
"8071882","林口分行","桃園縣龜山鄉文化一路５３號１樓","03 3975888"
"8071893","內壢分行","桃園縣中壢市環中東路３２１號１樓","03 4358888"
"8071907","重慶北路分行","台北市重慶北路三段１３９號１樓","02 25982463"
"8071918","新湖分行","台北市瑞光路８號","02 87926888"
"8071929","大園分行","桃園縣大園鄉中山北路１００巷１號","03 3840688"
"8071930","竹北光明分行","新竹縣竹北市光明六路８７－６號一、二樓","03 5530000"
"8071963","竹圍簡易型分行","台北縣淡水鎮民族路３１之１５號１樓","02 28087058"
