"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"004","臺灣銀行","12位\n信用卡14位","台北市重慶南路一段１２０號","02 23493399"
"通匯金融代號","支單位名稱","地址","電話"
"0041469","台南科學園區分行","台南縣新市鄉南科三路１５號２樓","06 5051701"
"0041470","虎尾分行","雲林縣虎尾鎮林森路２段３６９號","05 6337367"
"0041481","淡水分行","台北縣淡水鎮中山路９３號","02 26281111"
"0041539","內湖分行","台北市內湖路一段３９６號","02 87977933"
"0041540","嘉北分行","嘉義市民國路２１１─３號","05 2718911"
"0041551","東港分行","屏東縣東港鎮中正路１１４號","08 8323131"
"0041562","汐止分行","台北縣汐止市大同路二段１７５號","02 86926822"
"0041573","梧棲分行","台中縣梧棲鎮中港加工出口區建五路２號","04 26565111"
"0041595","小港分行","高雄市宏平路４１０號","07 8010399"
"0041609","中屏分行","屏東縣屏東市中華路９號","08 7677001"
"0041621","群賢分行","台北市中山南路１號","02 23411001"
"0041643","北大路分行","新竹市北大路６８號","03 5354381"
"0041654","文山分行","台北市羅斯福路六段２１８號","02 86633456"
"0041702","太平分行","台中縣太平市中興東路１４６號","04 22736666"
"0041713","德芳分行","台中縣大里市中興路二段５２２號","04 24853280"
"0041724","建國分行","桃園縣中壢市健行路１６９號","03 4670081"
"0041768","鹽埔分行","屏東縣鹽埔鄉勝利路３７號","08 7932111"
"0041805","新園分行","屏東縣新園鄉新東村平和路２３０號","08 8687705"
"0041861","東桃園分行","桃園縣桃園市經國路３００號","03 3263888"
"0041872","蘆洲分行","台北縣蘆洲市三民路５０號","02 82868686"
"0041919","高雄國際機場分行","高雄市小港區中山四路２號","07 8017564"
"0041931","永吉簡易型分行","台北市松仁路３號","02 27209856"
"0041942","東門簡易型分行","台北市仁愛路一段４２號","02 23943168"
"0041953","愛國簡易型分行","台北市愛國東路３１號","02 23960017"
"0041975","寶慶簡易型分行","台北市寶慶路３５號","02 23311141"
"0041986","台電簡易型分行","台北市羅斯福路三段２４２號","02 23667507"
"0042053","北府簡易型分行","台北縣板橋市中山路一段１６１號","02 89535968"
"0042189","台北港分行","台北縣八里鄉商港路１２３號２樓","02 26196269"
"0042204","臺中科學園區分行","台中縣大雅鄉中科路６號２樓之６","04 25658111"
"0042215","高雄科學園區分行","高雄縣路竹鄉科５號８２號","07 6955268"
"0042237","東湖分行","台北市內湖區成功路５段４５８號","02 26305768"
"0042248","高榮分行","高雄市左營區重信路４１５號","07 3432258"
"0042259","南港軟體園區分行","台北市南港區三重路６６號２樓之２","02 27833009"
"0042260","龍潭分行","桃園縣龍潭鄉東龍路１４２號","03 4790888"
"0042271","仁德分行","台南縣仁德鄉中正路２段８９９號","06 2492389"
"0042282","林口分行","桃園縣龜山鄉復興一路３６８號","03 3277299"
"0042293","木柵分行","台北市文山區新光路１段１４５號","02 86615115"
"0042307","臺南創新園區分行","台南市安南區工業二路３１號","06 3842585"
"0042363","武昌分行","台北市武昌街一段４９號","02 23493456"
"0042385","臺北分行","台北市松江路８０號","02 25435790"
"0042396","金山分行","台北市金山南路二段１８９號","02 23413006"
"0042400","信安分行","台北市信義路三段１３２號","02 27057905"
"0042411","劍潭分行","台北市承德路四段１７４號","02 28831633"
"0042422","萬華分行","台北市貴陽街二段２６號","02 23830066"
"0042433","板新分行","台北縣板橋市文化路一段２６８號","02 22540560"
"0042444","雙和分行","台北縣中和市中和路１２６號","02 82457558"
"0042455","南新莊分行","台北縣新莊市中正路６５３號","02 29012999"
"0042466","桃興分行","桃園縣桃園市延平路２８－８號","03 3645566"
"0042477","新明分行","桃園縣中壢市新明路７號","03 4951301"
"0042488","六家分行","新竹縣竹北市光明六路東一段３１２號","03 6585858"
"0042499","北臺中分行","台中市北區太平路１７號","04 22257412"
"0042503","中臺中分行","台中市民權路９５號","04 22281191"
"0042514","員中分行","彰化縣員林鎮莒光路１８０號","04 8366911"
"0042525","嘉南分行","嘉義市中興路３５３號","05 2348686"
"0042536","南都分行","台南市忠義路二段１８０號","06 2219999"
"0042547","前金分行","高雄市中正四路２５９號","07 2413200"
"0042558","北高雄分行","高雄市左營區博愛二路１０６號","07 5581900"
"0042569","成功分行","高雄市成功一路２６１號","07 2512031"
"0042570","北花蓮分行","花蓮縣花蓮市光復街６１號","03 8361163"
"0042709","新湖分行","台北市內湖區行愛路１８８號","02 87927988"
"0042710","五福分行","高雄市苓雅區四維二路５２號１樓","07 7271606"
"0042721","六甲頂分行","台南縣永康市中正南路４１號","06 2810991"
