"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"007","第一商業銀行","存款類11位\n代收專戶14位","台北市重慶南路一段３０號","02 23613611"
"通匯金融代號","支單位名稱","地址","電話"
"0074212","東勢分行","台中縣東勢鎮豐勢路４４９號","04 25874121"
"0074223","沙鹿分行","台中縣沙鹿鎮中山路３５５號","04 26621331"
"0074234","大甲分行","台中縣大甲鎮順天路３６１號","04 26882981"
"0074245","太平分行","台中縣太平市中興東路５０號","04 22799011"
"0074256","清水分行","台中縣清水鎮光明路３５∣１０號","04 26238111"
"0074267","大雅分行","台中縣大雅鄉中清路二段４６號","04 25686111"
"0074315","南投分行","南投縣南投市中山一街２號","0492223111"
"0074418","草屯分行","南投縣草屯鎮太平路二段２５６號","0492338181"
"0074429","埔里分行","南投縣埔里鎮西安路一段９７號","0492982711"
"0074511","彰化分行","彰化縣彰化市和平路４８號","04 7232161"
"0074614","員林分行","彰化縣員林鎮育英路２６號","04 8328811"
"0074625","鹿港分行","彰化縣鹿港鎮中山路３０１號","04 7772111"
"0074636","溪湖分行","彰化縣溪湖鎮彰水路三段１６６號","04 8824111"
"0074647","北斗分行","彰化縣北斗鎮中華路１５０號","04 8782111"
"0074717","和美分行","彰化縣和美鎮和線路８８號","04 7551111"
"0075013","嘉義分行","嘉義市中山路３０７號","05 2272111"
"0075024","新西分行","嘉義市民生北路１９６號","05 2278111"
"0075035","興嘉分行","嘉義市興業西路４２７號","05 2859833"
"0075116","朴子分行","嘉義縣朴子市中正路１３５號","05 3795111"
"0075219","斗六分行","雲林縣斗六市太平路１６號","05 5324311"
"0075220","斗南分行","雲林縣斗南鎮延平路二段２４８號","05 5966511"
"0075312","北港分行","雲林縣北港鎮中正路９６號","05 7833211"
"0075323","西螺分行","雲林縣西螺鎮延平路１８９號","05 5862131"
"0075334","虎尾分行","雲林縣虎尾鎮中正路８３號","05 6322330"
"0076010","台南分行","台南市忠義路二段８２號","06 2224131"
"0076021","運河分行","台南市中正路１６１號","06 2231141"
"0076043","富強分行","台南市東門路三段３１號","06 2904453"
"0076054","赤崁分行","台南市成功路２１７號","06 2268111"
"0076065","竹溪分行","台南市大同路一段９８號","06 2160111"
"0076076","金城分行","台南市夏林路１０５號","06 2248833"
"0076087","安南分行","台南市海佃路二段４３８號","06 2465111"
"0076113","新營分行","台南縣新營市中山路１５０號","06 6324211"
"0076216","鹽水分行","台南縣鹽水鎮三福路５７號","06 6521611"
"0076227","麻豆分行","台南縣麻豆鎮中正路５９號之３","06 5729901"
"0076238","善化分行","台南縣善化鎮中山路３６６號","06 5817350"
"0076249","佳里分行","台南縣佳里鎮文化路２２５號","06 7226111"
"0076250","新化分行","台南縣新化鎮中正路３７４號","06 5901111"
"0076261","大灣分行","台南縣永康市永大路二段５號","06 2713251"
"0076283","南科園區分行","台南縣新市鄉南科三路１５號２樓","06 5051511"
"0076294","歸仁分行","台南縣歸仁鄉中山路二段５５號","06 3300111"
"0076308","永康分行","台南縣永康市中正南路１０９號","06 2513211"
"0077017","高雄分行","高雄市民權一路２８號","07 3350811"
"0077028","鹽埕分行","高雄市大仁路１１５號","07 5519201"
"0077039","新興分行","高雄市中正四路１７號","07 2719111"
"0077040","三民分行","高雄市中華三路２８９號之６","07 2718111"
"0077051","苓雅分行","高雄市五福三路６１號","07 2822111"
"0077062","左營分行","高雄市左營大路４１１號","07 5815511"
"0077073","楠梓分行","高雄市楠梓區楠梓路３號","07 3511211"
"0077084","五福分行","高雄市中正二路１６１號","07 2225111"
"0077095","十全分行","高雄市自由一路５７號","07 3112131"
"0077109","前鎮分行","高雄市三多三路１９１號","07 3344191"
"0077110","灣內分行","高雄市大順二路１４７號","07 3821526"
"0077121","博愛分行","高雄市左營區博愛二路４２６號","07 5588311"
"0077132","鼎泰分行","高雄市三民區民族一路５６９－１號","07 3507111"
"0077143","小港分行","高雄市沿海一路１８２號","07 8066601"
"0077154","七賢分行","高雄市新興區七賢一路３０２號","07 2396111"
"0077202","五甲分行","高雄縣鳳山市保泰路３２２號","07 7260211"
"0077213","鳳山分行","高雄縣鳳山市成功路１號","07 7463611"
"0077305","路竹分行","高雄縣路竹鄉中山路１１８７號","07 6963211"
"0077316","岡山分行","高雄縣岡山鎮岡山路２７５號","07 6212111"
"0077327","旗山分行","高雄縣旗山鎮中山路１２０號","07 6621811"
"0077338","林園分行","高雄縣林園鄉林園北路４５９號","07 6436111"
"0077349","高科分行","高雄縣路竹鄉路科５路９０號－南科高雄園區","07 6955111"
"0077419","屏東分行","屏東縣屏東市民生路３０８號","08 7325111"
"0077512","潮州分行","屏東縣潮州鎮中山路１０７號之１","08 7883771"
"0077523","東港分行","屏東縣東港鎮朝陽街２３號","08 8350111"
"0077534","恆春分行","屏東縣恆春鎮中正路１７號","08 8893231"
"0077785","梓本分行","高雄縣梓官鄉智蚵村中正路３０６號","07 6172111"
"0077811","長治分行","屏東縣長治鄉進興村復興路１１號","08 7376870"
"0077855","萬巒分行","屏東縣萬巒鄉萬巒村中正路２９號","08 7811211"
"0078014","花蓮分行","花蓮縣花蓮市公園路２２號","03 8324611"
"0078117","台東分行","台東縣台東市中華路一段３９７號","089324211"
"0078210","澎湖分行","澎湖縣馬公市光明路１０號","06 9273211"
