"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"608","桃園農八德農大園農大溪農平鎮農新屋農楊梅","","龍潭農龜山農蘆竹農","03 3792721"
"通匯金融代號","支單位名稱","地址","電話"
"6080594","高榮分部","桃園縣新屋鄉民族路六段１９號","03 4901050"
"6080044","楊梅鎮農會","桃園縣楊梅鎮大模街９號","03 4786135"
"6080192","老街分部","桃園縣楊梅鎮大華街９４號","03 4783484"
"6080206","埔心分部","桃園縣楊梅鎮永美路２９２號","03 4826139"
"6080217","富岡分部","桃園縣楊梅鎮富岡里成功路２２號","03 4723124"
"6080697","大平分部","桃園縣楊梅鎮大平里秀才路１８５號","03 4752490"
"6080114","龍潭鄉農會","桃園縣龍潭鄉東龍路１００號","03 4794137"
"6080480","中興分部","桃園縣龍潭鄉中興村中興路４０９號","03 4799842"
"6080491","烏林分部","桃園縣龍潭鄉中豐路烏林段４２８號","03 4801207"
"6080778","高平分部","桃園縣龍潭鄉中豐路高平段３２０號","03 4719005"
"6080790","八德分部","桃園縣龍潭鄉八德村聖亭路八德段２８號","03 4805809"
"6080077","龜山鄉農會","桃園縣龜山鄉大同村自強南路６５號","03 3291126"
"6080147","樂善分部","桃園縣龜山鄉樂善村文明路１２５號","03 3978871"
"6080295","大崗分部","桃園縣龜山鄉大崗村忠義路二段４１９號","03 3282522"
"6080376","山頂分部","桃園縣龜山鄉山德村山鶯路８７巷３弄１５號","03 3208634"
"6080572","龍壽分部","桃園縣龜山鄉龍華村萬壽路一段３４３號","02 82092428"
"6080583","南上分部","桃園縣龜山鄉南上村民生北路一段４２７號","03 3228347"
"6080620","公西分部","桃園縣龜山鄉文化村文化二路９５號","03 3285863"
"6080723","嶺頂分部","桃園縣龜山鄉嶺頂村萬壽路二段３２號","03 3505307"
"6080804","山福分部","桃園縣龜山鄉山福村頂興路１０３號","03 3194861"
"6080848","舊路分部","桃園縣龜山鄉舊路村３鄰振興路６１０號","03 3594816"
"6080066","蘆竹鄉農會","桃園縣蘆竹鄉南崁村南崁路１７５巷１０號","03 3524166"
"6080251","新興分部","桃園縣蘆竹鄉新興村新興街８號","03 3412801"
"6080262","山腳分部","桃園縣蘆竹鄉山腳村海山路１２號","03 3241116"
"6080273","大華分部","桃園縣蘆竹鄉大華街７３巷１７之１號","03 3232828"
"6080284","大竹分部","桃園縣蘆竹鄉大竹村大新路１號","03 3236657"
"6080398","外社分部","桃園縣蘆竹鄉外社村山林路二段１４６號","03 3244754"
"6080402","蘆竹分部","桃園縣蘆竹鄉蘆竹村富國路二段１７號","03 3234101"
"6080505","中福分部","桃園縣蘆竹鄉文中路一段１１５號","03 3696501"
"6080516","五福分部","桃園縣蘆竹鄉羊稠村中山路７６號","03 2126523"
"6080859","海湖分部","桃園縣蘆竹鄉海湖村１鄰５７之２２號","03 3542032"
