"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"808","玉山商業銀行","13位","台北市民生東路三段１１７號","02 27191313"
"通匯金融代號","支單位名稱","地址","電話"
"8080657","士林分行","台北市士林區中正路２６６號","02 28341313"
"8080668","苓雅分行","高雄市和平二路３０５號","07 7161313"
"8080679","三民分行","高雄市三民區博愛一路１９５號","07 3151313"
"8080680","南屯分行","台中市南屯區五權西路二段６６７號","04 23801313"
"8080691","木柵分行","台北市文山區木柵路３段１２７號","02 29361313"
"8080705","大昌分行","高雄市三民區鼎中路３４３","07 3411313"
"8080716","台東簡易型分行","台東縣台東市中正路２３９號","089361313"
"8080727","澄清分行","高雄市澄和路１５１號","07 3861313"
"8080738","小港分行","高雄市小港區康莊路４７號","07 8071313"
"8080749","北新莊分行","台北縣新莊市中華路二段６５號","02 29971313"
"8080750","竹北分行","新竹縣竹北市光明一路１４５號１樓","03 5541313"
"8080761","東台南分行","台南市東區崇學路１３８號","06 2891313"
"8080772","福和分行","台北縣永和市永和路一段６９號","02 89231313"
"8080783","基隆分行","基隆市中正區義一路１２２號","02 24271313"
"8080794","岡山分行","高雄縣岡山鎮壽天路９９號","07 6211313"
"8080808","連城分行","台北縣中和市中正路７０２號","02 82281313"
"8080819","林園分行","高雄縣林園鄉林園北路３４３號","07 6431313"
"8080820","蘆洲分行","台北縣蘆洲市長榮路２４號","02 28481313"
"8080831","後庄分行","高雄縣大寮鄉中庄村鳳屏一路４９２號","07 7021313"
"8080842","南桃園簡易型分行","桃園縣桃園市中山路５４９號１樓","03 3371313"
"8080853","東三重分行","台北縣三重市正義北路１３２號","02 29711313"
"8080864","北投分行","台北市北投區中央北路一段１９１號","02 28951313"
"8080875","雙園簡易型分行","台北市萬華區西園路二段２０７號","02 23011313"
"8080886","林口分行","桃園縣龜山鄉復興一路２３０號","03 3961313"
"8080897","東湖分行","台北市內湖區金湖路３６８號１樓","02 26321313"
"8080901","北新分行","台北縣新店市北新路一段１０號","02 89111313"
"8080912","中崙分行","台北市松山區八德路三段９７號","02 25771313"
"8080923","建成分行","台北市大同區太原路１１７號","02 25561313"
"8080934","屏東分行","屏東縣屏東市永福路９號","08 7331313"
"8080945","二重分行","台北縣三重市光復路一段８５之１號","02 22781313"
"8080956","潮州分行","屏東縣潮州鎮中山路１５８號","08 7861313"
"8080967","大安分行","台北市大安區復興南路二段２３７號","02 27551313"
"8080978","東港分行","屏東縣東港鎮興台里中山路７５號","08 8351313"
"8080989","古亭分行","台北市中正區南昌路二段２２０號","02 23641313"
"8080990","草屯分行","南投縣草屯鎮中正路７６３號","0492381313"
"8081001","內埔分行","屏東縣內埔鄉南寧路７１號","08 7781313"
"8081012","迴龍分行","台北縣樹林市三俊街１１４號","02 26891313"
"8081023","花蓮分行","花蓮縣花蓮市中山路１６１號","03 8311313"
"8081034","澎湖分行","澎湖縣馬公市興中里民生路２號","06 9271313"
"8081045","三峽分行","台北縣三峽鎮民生街１３６號１樓","02 26736613"
"8081056","松江分行","台北市松江路１６２－１號１樓","02 25621313"
"8081067","金華分行","台南市南區金華路二段５８號","06 2911313"
"8081078","光復分行","台北縣板橋市中山路二段１０１號１樓","02 29571313"
"8081089","新湖分行","台北市內湖區民權東路六段２７號１樓","02 87916613"
"8081090","桃鶯分行","桃園縣桃園市桃鶯路４４５之１號","03 3751313"
"8081104","員林分行","彰化縣員林鎮中山路二段５０８號","04 8361313"
"8081115","永安分行","台北縣永和市中和路４４５號１樓","02 89211313"
"8081126","新豐分行","新竹縣新豐鄉新興路１８５之１號１樓","03 5571313"
"8081137","仁德分行","台南縣仁德鄉中山路２９５號","06 2706613"
"8081148","泰和分行","台北縣中和路４２號１樓","02 22421313"
"8081159","西屯分行","台中市西屯區永福路１３８號１樓","04 24611313"
"8081160","南勢角分行","台北縣中和市景新街３３６號","02 29428813"
"8081171","板橋分行","台北縣板橋市文化路２段９０號１樓","02 82571313"
"8081182","南港分行","台北市南港區三重路６６之１號","02 27891313"
"8081193","東門分行","台北市信義路２段１３４號１樓","02 23211313"
"8081207","南土城分行","台北縣土城市中央路四段２號","02 22671313"
"8081218","朴子分行","嘉義縣朴子市山通路３７號１樓","05 3791313"
"8081229","信義分行","台北市信義路５段１００號之１","02 87891313"
"8081230","汐止分行","台北縣汐止市大同路一段２１７號","02 26476613"
"8081241","新樹分行","台北縣新莊市民安西路１１３號１樓","02 22031313"
"8081252","中工分行","台中市西屯區工業區一路６０之１號","04 23508913"
"8081263","龍井分行","台中縣龍井鄉沙田路五段１４３號","04 26366813"
