"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"700","中華郵政股份有限公司","存簿類14位\n劃撥類 8位","台北市金山南路二段５５號","02 23931261"
"通匯金融代號","支單位名稱","地址","電話"
"7000001617","台北保安郵局(台北61支)","10359 台北市大同區重慶北路2段183號","(02)2553-9692"
"7000001621","台北史博館郵局(台北62支)","10066 台北市中正區南海路49號(歷史博物館)","(02)2371-7938"
"7000001648","台北火車站郵局(台北64支)","10041 台北市中正區北平西路3號(台北火車站內)","(02)2311-4239"
"7000001651","台北圓山郵局(台北65支)","10460 台北市中山區林森北路573號","(02)2592-1606"
"7000001679","台北長春路郵局(台北67支)","10459 台北市中山區長春路129號之2","(02)2521-6967"
"7000001682","台北民權郵局(台北68支)","10449 台北市中山區民權西路22號","(02)2571-6241"
"7000001708","台北老松郵局(台北70支)","10849 台北市萬華區桂林路51號","(02)2389-4549"
"7000001711","台北汀州郵局(台北71支)","10091 台北市中正區汀州路3段301號","(02)2363-7009"
"7000001725","台北龍口郵局(台北72支)","10070 台北市中正區和平西路2段68號","(02)2309-9158"
"7000001739","士林中正路郵局(台北73支)","11162 台北市士林區中正路420號","(02)8866-6045"
"7000001742","台北萬大路郵局(台北74支)","10872 台北市萬華區萬大路524號","(02)2301-2793"
"7000001756","文山興隆路郵局(台北75支)","11689 台北市文山區興隆路2段171號","(02)2935-7813"
"7000001773","士林後港郵局(台北77支)","11169 台北市士林區福港街149巷2號","(02)2883-7486"
"7000001787","台北永吉郵局(台北78支)","11070 台北市信義區永吉路168號1樓","(02)2768-4410"
"7000001791","台北華江橋郵局(台北79支)","10857 台北市萬華區和平西路3段310號","(02)2302-0953"
"7000001802","台北逸仙郵局(台北80支)","11071 台北市信義區逸仙路46號","(02)2729-0135"
"7000001816","台北體育場郵局(台北81支)","10595 台北市松山區儲匯：南京東路3段346號  郵務：南京東路3段346號後棟","(02)2752-5760"
"7000001820","台北正義郵局(台北82支)","10655 台北市大安區忠孝東路3段150、152、154號","(02)2778-2422"
"7000001833","士林蘭雅郵局(台北83支)","11148 台北市士林區忠誠路1段52號","(02)2832-6924"
"7000001847","台北杭南郵局(台北84支)","10053 台北市中正區杭州南路1段23號之3","(02)2393-8719"
"7000001864","東吳大學郵局(台北86支)","11102 台北市士林區臨溪路70號(東吳大學內)","(02)2881-5624"
"7000001878","台北民生郵局(台北87支)","10566 台北市松山區民生東路5段191號","(02)2766-2575"
"7000001907","台灣科大郵局(台北90支)","10607 台北市大安區基隆路4段43號(台灣科技大學內)","(02)2733-1071"
"7000001911","台北金南郵局(台北91支)","10603 台北市大安區愛國東路216號","(02)2394-0804"
"7000001924","台北中正堂郵局(台北92支)","10048 台北市中正區中山南路21號(中正紀念堂內)","(02)2394-2715"
"7000001938","文山武功郵局(台北93支)","11681 台北市文山區羅斯福路5段147號","(02)2935-6135"
"7000001955","台北青年郵局(台北95支)","10881 台北市萬華區國興路34、36、38號","(02)2309-8054"
"7000001969","台北安和郵局(台北96支)","10680 台北市大安區安和路2段61、63號","(02)2704-9228"
"7000001972","文山萬盛郵局(台北97支)","11677 台北市文山區汀州路4段88號(師大分部內)","(02)2932-0183"
"7000001990","台北永春郵局(台北99支)","11061 台北市信義區忠孝東路5段464、466號","(02)2722-7960轉20"
"7000002001","監察院郵局(台北100支)","10051 台北市中正區忠孝東路1段2號(監察院東側，面向鎮江街)","(02)2392-5345"
"7000002015","台北榮星郵局(台北101支)","10543 台北市松山區民權東路3段124之1、2號","(02)2712-7615"
"7000002046","台北北安郵局(台北104支)","10466 台北市中山區北安路630巷10號","(02)2532-9100"
"7000002050","士林芝山郵局(台北105支)","11148 台北市士林區忠誠路1段52號","(02)2836-3191"
"7000002063","士林法院郵局(台北106支)","11154 台北市士林區士東路190號(士林地方法院內)","(02)2836-6049"
"7000002077","台北中山堂郵局(台北107支)","10042 台北市中正區中華路1段53號","(02)2314-8490"
"7000002081","台北敦南郵局(台北108支)","10688 台北市大安區忠孝東路4段170巷9號","(02)2771-5334"
"7000002094","台北世貿郵局(台北109支)","11011 台北市信義區信義路5段5號(世貿中心內)","(02)2725-2479"
"7000002106","台北南門郵局(台北110支)","10065 台北市中正區廣州街2號","(02)2331-6433"
"7000002110","文山萬芳郵局(台北111支)","11698 台北市文山區興隆路3段178、180號","(02)2230-5857"
"7000002123","台北興安郵局(台北112支)","10480 台北市中山區復興北路210、212號","(02)2504-3662"
"7000002154","台大醫院郵局(台北115支)","10002 台北市中正區中山南路7號(台大醫院內)","(02)2397-3983"
"7000002168","士林外雙溪郵局(台北116支)","11144 台北市士林區明溪街15號","(02)2841-1174"
"7000002171","台北大安郵局(台北117支)","10658 台北市大安區信義路3段89號","(02)2704-4318"
"7000002185","台北台塑郵局(台北118支)","10574 台北市松山區民生東路4段54號","(02)2719-3473"
"7000002201","台北中聯郵局(台北120支)","10055 台北市中正區徐州路5號地下一樓(中央聯合辦公大樓內)","(02)2356-6485"
"7000002214","台北龍江路郵局(台北121支)","10474 台北市中山區民族東路512巷23號","(02)2501-6754"
"7000002228","國防後備部郵局(台北122支)","10048 台北市中正區博愛路172之1號","(02)2361-6561"
"7000002231","士林劍潭郵局(台北123支)","11166 台北市士林區基河路14號","(02)2885-9559"
"7000002245","陽明山郵局(台北124支)","11291 台北市北投區紗帽路139之1號","(02) 2861-6151"
"7000002259","文化大學郵局(台北125支)","11114 台北市士林區華岡路55號","(02)2861-5880"
"7000002262","士林社新里郵局(台北126支)","11172 台北市士林區延平北路6段197號","(02) 2811-9944"
"7000002280","台北信義郵局(台北128支)","11058 台北市信義區松廉路76號(信義投遞中心)","(02)2725-3080"
"7000002293","士林名山里郵局(台北129支)","11142 台北市士林區至誠路2段70號","(02) 2838-6703"
"7000002319","北投郵局(台北131支)","11246 台北市北投區光明路181號","(02)2893-2922"
"7000002322","北投復興崗郵局(台北132支)","11258 台北市北投區中央北路2段70號","(02)2891-6077"
"7000002336","北投石牌郵局(台北133支)","11267 台北市北投區石牌路2段93-2號","(02)2821-4449"
"7000002340","北投關渡郵局(台北134支)","11260 台北市北投區知行路293巷9弄11號","(02)2858-1260"
"7000002353","北投舊北投郵局(台北135支)","11263 台北市北投區中央南路1段201號","(02)2891-3104"
"7000002367","北投榮總郵局(台北136支)","11217 台北市北投區石牌路2段201號","(02)2872-6742"
"7000002371","北投文林郵局(台北137支)","11287 台北市北投區文林北路96號","(02)2827-3044"
"7000002384","北投山腳郵局(台北138支)","11252 台北市北投區中和街408號","(02)2891-1520"
"7000002398","北投實踐郵局(台北139支)","11276 台北市北投區實踐街48巷11號","(02)2822-3054"
"7000002400","北投致遠郵局(台北140支)","11290 台北市北投區致遠一路1段121號","(02)2823-0602"
"7000002413","北投文化郵局(台北141支)","11253 台北市北投區文化三路8號","(02)2891-0330"
"7000002427","北投明德郵局(台北142支)","11280 台北市北投區明德路210號","(02)2822-6347"
"7000002431","北投尊賢郵局(台北143支)","11275 台北市北投區尊賢街247-4號","(02)2821-5141"
"7000002444","北投奇岩郵局(台北144支)","11245 台北市北投區公館路271號","(02)2892-8444"
"7000002458","北投豐年郵局(台北145支)","11258 台北市北投區中央北路2段329號","(02) 2893-3596"
"7000002461","北投一德郵局(台北146支)","11257 台北市北投區中央北路4段529號","(02) 2892-1518"
"7000002475","陽明大學郵局(台北147支)","11221 台北市北投區立農街2段155號","(02) 2821-6416"
"7000002489","內湖郵局(台北148支)","11466 台北市內湖區民權東路6段83號","(02)2790-1070轉13"
"7000002492","內湖碧湖郵局(台北149支)","11464 台北市內湖區內湖路2段225號","(02)2792-2674"
"7000002504","內湖週美郵局(台北150支)","11470 台北市內湖區新明路380巷4弄4號","(02)2791-0759"
"7000002518","內湖文德郵局(台北151支)","11475 台北市內湖區文德路26號","(02)2797-3893"
"7000002521","內湖金龍郵局(台北152支)","11454 台北市內湖區內湖路3段131號","(02)2790-3378"
"7000002535","內湖西湖郵局(台北153支)","11444 台北市內湖區內湖路1段331號","(02)2798-7290"
"7000002549","內湖東湖郵局(台北154支)","11480 台北市內湖區康樂街16號","(02)2633-3525"
"7000002552","內湖大湖郵局(台北155支)","11481 台北市內湖區大湖街166巷2號","(02)2792-6045"
"7000002566","內湖江南郵局(台北156支)","11492 台北市內湖區瑞光路316巷1號","(02)2657-2428"
"7000002570","內湖北勢湖郵局(台北157支)","11442 台北市內湖區內湖路1段91巷2-1號","(02)2799-4021"
"7000002583","內湖新明郵局(台北158支)","11471 台北市內湖區新明路315號","(02)2792-7970"
"7000002597","內湖康寧郵局(台北159支)","11486 台北市內湖區康寧路3段22號之1","(02)2633-4746"
"7000002609","內湖三總郵局(台北160支)","11490 台北市內湖區成功路2段325號2樓","(02)8791-2867"
"7000002612","南港昆陽郵局(台北161支)","11558 台北市南港區忠孝東路6段400、402、404、406號","(02)2651-4945"
"7000002626","中研院郵局(台北162支)","11574 台北市南港區研究院路2段108號","(02)2782-3553"
"7000002630","南港聯勤郵局(台北163支)","11530 台北市南港區忠孝東路6段360號","(02)2785-1929"
"7000002643","南港港三郵局(台北164支)","11554 台北市南港區南港路3段184號","(02)2783-1409"
"7000002657","南港富康郵局(台北165支)","11571 台北市南港區研究院路1段44號","(02)2783-7204"
"7000002661","南港同德郵局(台北166支)","11556 台北市南港區同德路85巷2號","(02)2653-4350"
"7000002674","南港郵局(台北167支)","11579 台北市南港區南港路2段78號","(02)2783-9345"
"7000002688","南港福德郵局(台北168支)","11555 台北市南港區福德街314、316號","(02)2785-1709"
"7000002691","南港後山埤郵局(台北169支)","11575 台北市南港區忠孝東路5段994號","(02)2786-7814"
"7000002703","木柵郵局(台北170支)","11648 台北市文山區木柵路3段27號","(02)2939-2781轉20"
"7000002717","文山指南郵局(台北171支)","11651 台北市文山區指南路2段115號","(02)2939-3767"
"7000002721","文山溝子口郵局(台北172支)","11645 台北市文山區木柵路1段119號","(02)2236-0561"
"7000002734","文山木新郵局(台北173支)","11659 台北市文山區木新路3段329號","(02)2936-0439"
"7000002748","石碇郵局(台北174支)","22342 台北縣石碇鄉石崁22號","(02)2663-1833"
"7000002751","深坑郵局(台北175支)","22244 台北縣深坑鄉北深路3段30號","(02)2662-1005"
"7000002765","世新大學郵局(台北176支)","11604 台北市文山區木柵路1段17巷1號","(02)2236-4310"
"7000002779","台北仁杭郵局(台北177支)","10052 台北市中正區杭州南路１段24號1樓(交通部大樓國際會議廳)","(02)2395-5573"
"7000002782","文山樟腳里郵局(台北178支)","11658 台北市文山區木新路3段25號","(02)2939-9424"
"7000002796","政大郵局(台北179支)","11605 台北市文山區指南路2段64號(國立政治大學藝文中心內)","(02)2938-7146"
"7000002808","石碇華梵大學郵局(台北180支)","22301 台北縣石碇鄉豐田村華梵路1號","(02)2663-2697"
"7000002811","深坑草地尾郵局(台北181支)","22241 台北縣深坑鄉北深路3段264號之1","(02)2664-2140"
"7000002825","平溪郵局(台北182支)","22641 台北縣平溪鄉平溪街42號","(02)2495-1062"
"7000002839","文山萬美街郵局(台北183支)","11665 台北市文山區萬美街1段51號","(02)2230-8803"
"7000002916","南港軟體園區郵局(台北191支)","11503 台北市南港區園區街3-2號H棟1樓","(02)2785-5033"
"7000011002","基隆愛三路郵局(基隆901支)","20047 基隆市仁愛區愛三路130號1F","(02)2421-0123轉173"
"7000011016","基隆港東郵局(基隆1支)","20248 基隆市中正區中正路56號","(02)2421-0156"
"7000011020","基隆港西街郵局(基隆2支)","20041 基隆市仁愛區港西街10號","(02)2421-0157"
"7000011033","基隆七堵郵局(基隆3支)","20645 基隆市七堵區明德一路171號","(02)2456-1286"
"7000011047","基隆中正郵局(基隆4支)","20248 基隆市中正區中正路393巷18號","(02)2462-3324"
"7000011051","基隆新民郵局(基隆5支)","20341 基隆市中山區新民路19號","(02)2421-0158"
"7000011064","基隆和平島郵局(基隆6支)","20246 基隆市中正區和一路129號","(02)2462-2371"
"7000011078","海洋大學郵局(基隆7支)","20224 基隆市中正區北寧路2號","(02)2462-1990"
"7000011081","基隆過港路郵局(基隆8支)","20542 基隆市暖暖區過港路58號","(02)2457-2339"
"7000011095","基隆孝三路郵局(基隆9支)","20042 基隆市仁愛區孝三路62號","(02)2421-0159"
"7000011107","基隆中山郵局(基隆10支)","20342 基隆市中山區中華路3號","(02)2421-0160"
"7000011111","基隆八斗子郵局(基隆11支)","20249 基隆市中正區八斗街14號","(02)2469-2134"
"7000011124","基隆信義郵局(基隆12支)","20147 基隆市信義區信二路178號","(02)2421-0161"
"7000011138","基隆東信路郵局(基隆13支)","20141 基隆市信義區東明路21號","(02)2465-7502"
"7000011141","基隆六堵郵局(基隆14支)","20647 基隆市七堵區工東街64號","(02)2451-2153"
"7000011155","基隆安瀾橋郵局(基隆15支)","20248 基隆市中正區中正路330號","(02)2462-1989"
"7000011169","基隆仁二路郵局(基隆16支)","20048 基隆市仁愛區仁二路19號","(02)2421-0162"
"7000011172","基隆光二路郵局(基隆17支)","20043 基隆市仁愛區光二路1號","(02)2431-8895"
"7000011186","基隆樂利郵局(基隆18支)","20447 基隆市安樂區樂利三街261號","(02)2432-8638"
"7000011190","基隆南榮路郵局(基隆19支)","20045 基隆市仁愛區南榮路20號","(02)2421-0163"
"7000011201","基隆碇內郵局(基隆20支)","20545 基隆市暖暖區源遠路341號","(02)2457-6082"
"7000011215","基隆安樂路郵局(基隆21支)","20448 基隆市安樂區安樂路2段132號","(02)2431-5275"
"7000011229","基隆復興路郵局(基隆22支)","20348 基隆市中山區復興路38號","(02)2437-8290"
"7000011232","基隆西定路郵局(基隆23支)","20349 基隆市中山區西定路120號","(02)2421-0164"
"7000011246","基隆百福郵局(基隆24支)","20649 基隆市七堵區百五街93號","(02)2451-2891"
"7000011250","基隆三沙灣郵局(基隆25支)","20242 基隆市中正區中船路112巷28號","(02)2421-0165"
"7000011263","基隆大武崙郵局(基隆26支)","20445 基隆市安樂區基金一路131-24號","(02)2432-4246"
"7000011281","貢寮郵局(基隆28支)","22843 台北縣貢寮鄉貢寮街50號","(02)2494-1127"
"7000011294","貢寮澳底郵局(基隆29支)","22844 台北縣貢寮鄉仁和路230號","(02)2490-3082"
"7000011306","萬里郵局(基隆30支)","20745 台北縣萬里鄉瑪鋉路48號","(02)2492-2042"
"7000011310","基隆暖暖郵局(基隆31支)","20544 基隆市暖暖區暖暖街190號","(02)2458-4870"
"7000011323","金山郵局(基隆32支)","20845 台北縣金山鄉中山路97號","(02)2498-2140"
"7000011337","雙溪郵局(基隆33支)","22744 台北縣雙溪鄉太平路81號","(02)2493-1291"
"7000011341","瑞芳郵局(基隆34支)","22441 台北縣瑞芳鎮中正路13號","(02)2497-2158"
"7000011354","瑞芳九份郵局(基隆35支)","22441 台北縣瑞芳鎮中正路13號","(02)24972158"
"7000011368","瑞芳四腳亭郵局(基隆36支)","22445 台北縣瑞芳鎮大埔路132-1號","(02)2457-7730"
"7000011371","瑞芳金瓜石郵局(基隆37支)","22450 台北縣瑞芳鎮金光路51-1號","(02)2496-1419"
"7000011385","基隆新豐街郵局(基隆38支)","20251 基隆市中正區新豐街482號2樓","(02)2460-1533"
"7000011399","汐止郵局(基隆39支)","22174 台北縣汐止市大同路2段393號","(02)2643-1356"
"7000011401","汐止保長坑郵局(基隆40支)","22103 台北縣汐止市大同路3段188-1號","(02)8647-1112"
"7000011414","汐止樟樹灣郵局(基隆41支)","22146 台北縣汐止市大同路1段322號","(02)2641-8422"
"7000011428","汐止社后郵局(基隆42支)","22157 台北縣汐止市康寧街426號","(02)2695-1315"
"7000011431","汐止龍安郵局(基隆43支)","22167 台北縣汐止市龍安路42號","(02)2642-6626"
"7000011445","汐止厚德郵局(基隆44支)","22147 台北縣汐止市樟樹一路224號","(02)2647-7134"
"7000011459","汐止翠柏郵局(基隆45支)","22176 台北縣汐止市永春一路5號","(02)2645-1457"
"7000011462","汐止南昌郵局(基隆46支)","22165 台北縣汐止市新昌路72號","(02)2649-8837"
"7002441007","三重中山路郵局(三重901支)","24141 台北縣三重市中山路14號","(02)2988-2776轉120"
"7002441011","三重正義郵局(三重1支)","24142 台北縣三重市正義南路10號","(02)2972-9913"
"7002441024","三重忠孝路郵局(三重2支)","24145 台北縣三重市忠孝路1段6之2號","(02)2971-0045"
"7002441038","三重二重埔郵局(三重3支)","24158 台北縣三重市光復路1段140號","(02)2995-7946"
"7002441041","三重溪尾街郵局(三重4支)","24152 台北縣三重市溪尾街112號","(02)2286-3401"
"7002441055","三重中興橋郵局(三重5支)","24160 台北縣三重市成功路52-2號","(02)2978-6455"
"7002441069","三重中正路郵局(三重6支)","24162 台北縣三重市中正北路278號","(02)2981-6898"
"7002441072","三重介壽路郵局(三重7支)","24149 台北縣三重市介壽路5號","(02)2976-2385"
"7002441090","三重永興郵局(三重9支)","24142 台北縣三重市重新路1段52號","(02)8972-6999"
"7002441101","三重五常郵局(三重10支)","24151 台北縣三重市仁義街168號","(02)8985-0166"
"7002441115","林口中正路郵局(三重11支)","24445 台北縣林口鄉中正路115號","(02)2601-1016"
"7002441129","林口台師大郵局(三重12支)","24449 台北縣林口鄉仁愛路1段2號(國立台灣師範大學林口校區)","(02)7714-8569"
"7002441132","林口國宅郵局(三重13支)","24447 台北縣林口鄉麗園一街6巷1號1F之1","(02)2609-9141"
"7002441146","林口中湖頭郵局(三重14支)","24444 台北縣林口鄉林口路208號","(02)2602-1606"
"7002441150","蘆洲郵局(三重15支)","24753 台北縣蘆洲市中山一路161號","(02)2282-1162-115"
"7002441163","蘆洲空大郵局(三重16支)","24701 台北縣蘆洲市中正路172號(國立空中大學內)","(02)2281-5284"
"7002441177","蘆洲中山路郵局(三重17支)","24753 台北縣蘆洲市中山一路37號","(02)2281-7374"
"7002441181","蘆洲光華路郵局(三重18支)","24755 台北縣蘆洲市光華路108號","(02)2281-5221"
"7002441194","蘆洲中原路郵局(三重19支)","24763 台北縣蘆洲市長安街225號","(02)2285-3560"
"7002441206","蘆洲民族路郵局(三重20支)","24743 台北縣蘆洲市民族路271號1樓","(02)2288-6362"
"7002441210","五股郵局(三重21支)","24841 台北縣五股鄉成泰路3段541號","(02)8295-1026轉114"
"7002441223","五股褒仔寮郵局(三重22支)","24872 台北縣五股鄉中興路1段5號","(02)2988-7489"
"7002441237","五股中興路郵局(三重23支)","24873 台北縣五股鄉中興路4段48巷15號","(02)2291-7490"
"7002441241","五股德音郵局(三重24支)","24869 台北縣五股鄉成泰路1段77號","(02)2909-7191"
"7002441254","八里郵局(三重25支)","24943 台北縣八里鄉中山路2段447巷30、32、36號.","(02)2610-2045"
"7002441268","八里龍形郵局(三重26支)","24945 台北縣八里鄉龍形二街7號","(02)2618-6468"
"7002441271","淡水郵局(三重27支)","25158 台北縣淡水鎮中正路203號","(02)2621-2054"
"7002441285","淡江大學郵局(三重28支)","25137 台北縣淡水鎮英專路151號(淡江大學內)","(02)2622-6674"
"7002441299","淡水竹圍郵局(三重29支)","25173 台北縣淡水鎮民權路75號","(02)2809-7051"
"7002441301","淡水水碓郵局(三重30支)","25156 台北縣淡水鎮大忠街9、11號","(02)2622-1053"
"7002441314","淡水中興郵局(三重31支)","25142 台北縣淡水鎮學府路29、31、33號","(02)2622-3820"
"7002441328","淡水義山郵局(三重32支)","25144 台北縣淡水鎮淡金路3段209號","(02)2622-6316"
"7002441331","三芝郵局(三重33支)","25241 台北縣三芝鄉淡金路2段17號","(02)2636-2040"
"7002441345","石門郵局(三重34支)","25343 台北縣石門鄉中山路80號","(02)2638-1210"
"7002441359","淡水紅樹林郵局(三重35支)","25170 台北縣淡水鎮中正東路2段61號","(02)8809-7357"
"7002441362","新莊郵局(三重36支)","24243 台北縣新莊市中正路265號","(02)2992-1622轉101"
"7002441376","輔仁大學郵局(三重37支)","24205 台北縣新莊市中正路510號(輔仁大學內)","(02)2902-2448"
"7002441380","泰山郵局(三重38支)","24357 台北縣泰山鄉楓江路10號","(02)2909-7881"
"7002441393","明志科大郵局(三重39支)","24301 台北縣泰山鄉工專路84號(明志科技大學內)","(02)2902-1886"
"7002441405","新莊中港郵局(三重40支)","24254 台北縣新莊市復興路2段22號","(02)2992-2786"
"7002441419","新莊昌盛郵局(三重41支)","24246 台北縣新莊市中華路2段160號","(02)2276-2561"
"7002441422","新莊丹鳳郵局(三重42支)","24260 台北縣新莊市明志路15號","(02)2908-8163"
"7002441436","新莊化成路郵局(三重43支)","24252 台北縣新莊市化成路87號","(02)2276-2634"
"7002441440","新莊幸福郵局(三重44支)","24248 台北縣新莊市幸福路723號","(02)2996-0981"
"7002441453","泰山南林郵局(三重45支)","24352 台北縣泰山鄉南林路101號","(02)2901-9567"
"7002441467","泰山半山雅郵局(三重46支)","24346 台北縣泰山鄉半山雅90號","(02)2292-9579"
"7002441471","泰山同榮郵局(三重47支)","24348 台北縣泰山鄉明志路1段510、512號","(02)2909-6655"
"7002441484","新莊西盛郵局(三重48支)","24262 台北縣新莊市新樹路457號","(02)2204-7137"
"7002441498","新莊後港路郵局(三重49支)","24259 台北縣新莊市後港一路34、36號","(02)2203-5248"
"7002441500","新莊思源路郵局(三重50支)","24250 台北縣新莊市思源路213號","(02)2992-2649"
"7002441513","新莊新泰路郵局(三重51支)","24242 台北縣新莊市新泰路333號","(02)2996-3926"
"7002441527","新莊龍鳳郵局(三重52支)","24257 台北縣新莊市中正路740-2號","(02)2907-1496"
"7002441531","新莊五工郵局(三重53支)","24889 台北縣新莊市五工三路50巷2號","(02)2298-0293"
"7002441544","泰山貴子路郵局(三重54支)","24350 台北縣泰山鄉明志路3段85號","(02)2908-9174"
"7002441558","新莊民安郵局(三重55支)","24264 台北縣新莊市民安西路85號","(02)2203-7653"
"7002441561","林口郵局(三重56支)","24448 台北縣林口鄉文化二路1段8號","02-26085028"
"7000121006","桃園成功路郵局(桃園901支)","33043 桃園縣桃園市成功路1段51號","(03)3346-077"
"7000121010","龜山大崗郵局(桃園1支)","33379 桃園縣龜山鄉大崗村大湖56-1號","(03)3283-892"
"7000121023","八德大湳郵局(桃園2支)","33450 桃園縣八德市介壽路1段842號","(03)3620-477"
