"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"005","臺灣土地銀行","存款類12位\n放款類13位","台北市館前路４６號","02 23483456"
"通匯金融代號","支單位名稱","地址","電話"
"0050946","中港分行","台中市文心路三段４號","04 23166111"
"0050957","東板橋分行","台北縣板橋市民族路２１２號","02 29633939"
"0050968","南崁分行","桃園縣蘆竹鄉洛陽街１６號","03 3526556"
"0050979","建國分行","高雄市建國一路４５８號","07 2250011"
"0050980","樹林分行","台北縣樹林市保安二街８２號","02 26845116"
"0050991","東台北分行","台北市松德路１０７號","02 27272588"
"0051002","西三重分行","台北縣三重市重陽路一段８１號","02 29846969"
"0051013","南台中分行","台中市南區國光路８１號","04 22240323"
"0051024","長春分行","台北市長春路１５６號","02 25681988"
"0051035","東新竹分行","新竹市北大路２２號","03 5353998"
"0051046","新市分行","台南縣新市鄉復興路１０號","06 5997373"
"0051057","博愛分行","高雄市博愛一路３３８號","07 3150301"
"0051068","中崙分行","台北市松山區東興路２６號","02 27477070"
"0051079","華江分行","台北縣板橋市文化路二段１８２巷１弄２號","02 22518599"
"0051080","竹北分行","新竹縣竹北市縣政九路１３０號１樓","03 5532231"
"0051091","安平分行","台南市安平區中華西路二段２３號１樓","06 2933555"
"0051105","嘉興分行","嘉義市西區自由路２８號１－４樓","05 2810866"
"0051116","南新莊分行","台北縣新莊市民安西路２４０號","02 22066080"
"0051127","三峽分行","台北縣三峽鎮民生街８３號","02 86711010"
"0051138","沙鹿分行","台中縣沙鹿鎮中山路４０７號１樓","04 26651717"
"0051149","南桃園分行","桃園縣桃園市中山路８３５號","03 3786969"
"0051150","汐止分行","台北縣汐止市大同路一段３０６之３號","02 26498577"
"0051161","萬華分行","台北市西園路二段２０５號","02 23322778"
"0051172","小港分行","高雄市宏平路３３６號","07 8065606"
"0051183","新工分行","新竹縣湖口鄉中華路７６號","03 5981969"
"0051194","烏日分行","台中縣烏日鄉新興路３２８號","04 23360311"
"0051208","西湖分行","台北市港墘路１８５號","02 26599888"
"0051219","八德分行","桃園縣八德市介壽路一段７０２號","03 3667966"
"0051220","北屯分行","台中市北區文心路四段２３２號","04 22915678"
"0051231","大安分行","台北市大安路二段３７號","02 23256266"
"0051242","北中壢分行","桃園縣中壢市環北路４００號","03 4250011"
"0051253","高樹分行","屏東縣高樹鄉高樹村南興路９９號","08 7963399"
"0051264","枋寮分行","屏東縣枋寮鄉隆山村隆山路１１１號","08 8781533"
"0051275","豐農分行","台中縣豐原市中正路１２７號","04 25157388"
"0051286","金城分行","金門縣金城鎮民生路６號","08 2311981"
"0051297","光復分行","台北縣板橋市三民路二段１４８號","02 89522345"
"0051301","左營分行","高雄市左營區博愛二路３６８號","07 5577898"
"0051312","北桃園分行","桃園縣桃園市中正路１０７１號","03 3566199"
"0051323","東港分行","屏東縣東港鎮光復路２段２７號１至４樓","08 8332255"
"0051334","天母分行","台北市忠誠路二段１２２號","02 28767287"
"0051345","泰山分行","台北縣泰山鄉明志路三段１６８號","02 29018899"
"0051356","中科分行","台中縣大雅鄉秀山村中科路６號２樓之１","04 25658228"
"0051367","大園分行","桃園縣大園鄉中正東路５３號１樓","03 3850805"
"0051378","楊梅分行","桃園縣楊梅鎮大平街１０６號１樓","03 4881215"
"0051389","城中分行","台北市中正區懷寧街５３號１樓","02 23483456"
"0051404","城東分行","台北市中山北路二段４６號之２","02 25676268"
"0051415","松南分行","台北市信義區松山路１３０號","02 27631111"
"0051426","福興分行","彰化縣福興鄉彰鹿路７段３９９號１樓","04 7785566"
"0051437","林口分行","桃園縣龜山鄉文化二路１０９號１至３樓","03 3182128"
"0051448","西屯分行","台中市西屯區台中港路二段１２２之２０號","04 27087759"
"0051459","內壢分行","桃園縣中壢市環中東路３３號１樓","03 4612666"
"0051460","竹南分行","苗栗縣竹南鎮中正路６２號１樓","037551022"
"0051471","安南分行","台南市安南區海佃路三段４７號１樓","06 2568669"
"0051482","東湖分行","台北市內湖區成功路五段４６０號１樓","02 26317890"
"0051493","大樹分行","高雄縣大樹鄉檨腳村中正一路３７５號１樓","07 6523662"
"0051507","大里分行","台中縣大里市國光路２段４０５號１樓","04 24061679"
"0051518","大灣分行","台南縣永康市永大路二段１０６２號１樓","06 2071200"
"0051529","潮榮分行","屏東縣潮州鎮中山路１１７號","08 7898787"
"0051530","大發分行","高雄縣大寮鄉中興村鳳林四路２７２號１樓","07 7869169"
"0051552","南門簡易型分行","台北市中正區羅斯福路一段４號","02 23958144"
"0051563","工研院分行","新竹縣竹東鎮中興路四段１９５號","03 5910188"
"0051574","北三重分行","台北縣三重市重陽路四段９９號","02 89821919"
"0051585","圓通分行","台北縣中和市連城路１９２號","02 22497071"
"0051611","南屯分行","台中市南屯區文心南路６５號１樓","04 24723568"
