"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"009","彰化商業銀行","支存類14位\n存款類14位","台中市自由路二段３８號","04 22222001"
"通匯金融代號","支單位名稱","地址","電話"
"0095289","建國分行","台北市仁愛路三段１３６號","02 27033737"
"0095296","內湖分行","台北市文德路１００號","02 26590766"
"0095307","天母分行","台北市中山北路六段８８號","02 28743232"
"0095314","中正分行","台北市金山南路一段４７號","02 23560000"
"0095321","仁和分行","台北市仁愛路四段３１號","02 27514066"
"0095338","永春分行","台北市忠孝東路五段１∣２及１∣４號","02 27682322"
"0095352","木柵分行","台北市文山區木新路三段４８號","02 86617377"
"0095369","新湖分行","台北市內湖區新湖二路１８０號","02 27931616"
"0095376","東湖分行","台北市民權東路六段１０９號","02 27904567"
"0095383","南港科學園區分行","台北市南港區園區街３號２樓之３","02 26558169"
"0095390","北投分行","台北市北投區大業路４５２巷６號１樓","02 28968585"
"0095456","新樹分行","台北縣新莊市新樹路２６６－１號１樓","02 22086767"
"0095463","南勢角分行","台北縣中和市景新街３３８號","02 29492345"
"0095470","泰山分行","台北縣泰山鄉全興路１１１號１樓","02 22970809"
"0095487","五股工業區分行","台北縣新莊市五工五路３－１號","02 22993311"
"0095494","南新莊分行","台北縣新莊市中正路６５７之１號","02 29066599"
"0095505","三重埔分行","台北縣三重市重新路一段８９號","02 29733450"
"0095512","北三重埔分行","台北縣三重市正義北路６８號１樓","02 29823111"
"0095529","新店分行","台北縣新店市北新路一段１３５號","02 29141650"
"0095536","永和分行","台北縣永和市永和路二段６９號","02 29243334"
"0095543","瑞芳分行","台北縣瑞芳鎮明燈路三段３８號","02 24972860"
"0095550","新莊分行","台北縣新莊市新泰路１１９號","02 29937101"
"0095567","樹林分行","台北縣樹林市中山路一段１３５號","02 26813621"
"0095574","板橋分行","台北縣板橋市中山路一段２２號","02 29628161"
"0095581","三峽分行","台北縣三峽鎮文化路８９號","02 26711261"
"0095598","福和分行","台北縣永和市福和路１３９號","02 29221171"
"0095609","光復分行","台北縣板橋市中山路二段６２號","02 29619181"
"0095616","東三重分行","台北縣三重市正義北路３０３號","02 29821101"
"0095623","北新分行","台北縣新莊市寶強路９號１樓","02 29131071"
"0095630","南三重分行","台北縣三重市中正南路８２∣８４號","02 29771234"
"0095647","中和分行","台北縣中和市中和路１８２號","02 22492711"
"0095654","西三重分行","台北縣三重市重陽路二段２２號","02 29820221"
"0095661","汐止分行","台北縣汐止市中興路９３號","02 26947878"
"0095678","雙和分行","台北縣中和市中正路８０１號","02 22259988"
"0095685","淡水分行","台北縣淡水鎮中山北路一段６７號","02 26219998"
"0095692","楊梅分行","桃園縣楊梅鎮大成路１５８號","03 4783391"
"0095703","桃園分行","桃園縣桃園市中正路７３號","03 3346130"
"0095710","中壢分行","桃園縣中壢市中正路９５號","03 4252101"
"0095727","新竹分行","新竹市中正路６３號","03 5253151"
"0095734","竹東分行","新竹縣竹東鎮長春路二段４３號","03 5962280"
"0095741","苗栗分行","苗栗縣苗栗市中正路６３６號","037326455"
"0095758","新竹科學園區分行","新竹市工業東六路５號二樓","03 5770780"
"0095765","北中壢分行","桃園縣中壢市忠孝路１５５號","03 4636688"
"0095772","八德分行","桃園縣八德市介壽路二段１３５號","03 3711222"
"0095789","竹南分行","苗栗縣竹南鎮環市路２段１１０號１樓","037551751"
"0095796","南崁分行","桃園縣蘆竹鄉南崁路二段５號","03 3213666"
"0095807","苑裡分行","苗栗縣苑裡鎮為公路３５號","037861501"
"0095814","大甲分行","台中縣大甲鎮順天路４０５號","04 26878711"
"0095821","清水分行","台中縣清水鎮中山路１９６號","04 26225151"
"0095838","豐原分行","台中縣豐原市中正路２２０號","04 25269191"
"0095845","東勢分行","台中縣東勢鎮豐勢路４５６號","04 25877160"
"0095852","霧峰分行","台中縣霧峰鄉中正路９００號","04 23393567"
"0095869","南豐分行","台中縣豐原市中山路２００號１樓","04 25261172"
"0095876","沙鹿分行","台中縣沙鹿鎮沙田路５２號","04 26358599"
"0095890","太平分行","台中縣太平市永豐路８９號","04 22736789"
"0095901","草屯分行","南投縣草屯鎮和平街２３號","0492338101"
"0095918","南投分行","南投縣南投市彰南路二段７２號","0492226171"
"0095925","埔里分行","南投縣埔里鎮西康路７３號","0492983983"
"0095932","水裡坑分行","南投縣水里鄉民權路２２６號","0492772121"
"0095949","竹山分行","南投縣竹山鎮集山路３段４２５－１號１樓","0492643175"
"0095963","大肚分行","台中縣大肚鄉沙田路２段７８０號１樓","04 26983711"
"0095987","竹北分行","新竹縣竹北市台元街２６－３號１樓","03 5526898"
"0096006","彰化分行","彰化縣彰化市和平路５７號","04 7242101"
"0096013","鹿港分行","彰化縣鹿港鎮中山路１３７號","04 7773311"
"0096020","員林分行","彰化縣員林鎮中正路４９５號","04 8322101"
"0096037","溪湖分行","彰化縣溪湖鎮彰水路三段１５８號","04 8853471"
"0096044","北斗分行","彰化縣北斗鎮斗苑路一段１７２號","04 8882811"
"0096051","西螺分行","雲林縣西螺鎮中山路２２５號","05 5863611"
"0096068","和美分行","彰化縣和美鎮道周路４２８號１樓","04 7579696"
"0096075","芬園分行","彰化縣竹林村彰南路四段３３７號","0492520288"
"0096082","埔鹽分行","彰化縣埔鹽鄉好修村員鹿路二段７２號","048659901"
"0096099","芳苑分行","彰化縣芳苑鄉芳漢路王公段３１２－１號","04 8985301"
"0096100","斗六分行","雲林縣斗六鎮中山路７０號","05 5324116"
"0096117","斗南分行","雲林縣斗南鎮中山路１００號","05 5974191"
"0096124","虎尾分行","雲林縣虎尾鎮中正路３５號","05 6322561"
"0096131","北港分行","雲林縣北港鎮文化路５１號","05 7836121"
"0096204","大林分行","嘉義縣大林鎮祥和路２４６號","05 2653221"
"0096211","嘉義分行","嘉義市中山路３８６號","05 2278141"
"0096228","東嘉義分行","嘉義市新生路８３２號１樓","05 2276032"
"0096235","新營分行","台南縣新營市復興路１４６號","06 6323871"
"0096242","永康分行","台南縣永康市中正南路８３９號","06 2545386"
"0096259","南科樹谷分行","台南縣新市鄉中心路６號１樓","06 5893236"
"0096402","台南分行","台南市中正路８８號","06 2221280"
"0096419","延平分行","台南市民權路二段１５１號","06 2254161"
"0096426","西台南分行","台南市民族路三段９４號","06 2235141"
"0096433","東台南分行","台南市北門路一段９５∣１號","06 2267141"
"0096440","南台南分行","台南市西門路一段６５５號","06 2263180"
"0096457","安南分行","台南市安和路４段３３０號","06 3556111"
"0096506","旗山分行","高雄縣旗山鎮中山路１０２號","07 6615481"
"0096513","岡山分行","高雄縣岡山鎮岡山路２９３號","07 6216111"
"0096520","鳳山分行","高雄縣鳳山市三民路２６４號","07 7470101"
"0098119","高雄分行","高雄市民權一路５９號","07 3361620"
"0098126","七賢分行","高雄市忠孝一路４５６號","07 2511191"
"0098133","鹽埕分行","高雄市鹽埕區大勇路８５號","07 5313181"
"0098140","東高雄分行","高雄市前鎮區永豐路１３號","07 2217741"
"0098157","南高雄分行","高雄市前鎮區永豐路１３號","07 7158000"
"0098164","北高雄分行","高雄市後昌路７２０號","07 3662566"
"0098171","三民分行","高雄市河北二路１５７號","07 2918131"
"0098195","前鎮分行","高雄市三多三路１５５號","07 3344121"
"0098206","九如路分行","高雄市九如二路７號","07 3123101"
"0098213","新興分行","高雄市中正二路１３９號","07 2222200"
"0098220","苓雅分行","高雄市四維四路２號","07 3353171"
"0098237","大順分行","高雄市建國一路１０９號","07 7715101"
"0098244","博愛分行","高雄市博愛一路５１７號","07 5545151"
"0098300","屏東分行","屏東縣屏東市中正路１１７∣２號","08 7342705"
"0098317","東港分行","屏東縣東港鎮中正路７４號","08 8351521"
"0098324","潮州分行","屏東縣潮州鎮中正路３８號","08 7883911"
"0098331","林邊分行","屏東縣林邊鄉仁和村中山路３０３號","08 8758006"
"0098348","車城分行","屏東縣車城鄉福興村中山路１５號","08 8822655"
"0098404","花蓮分行","花蓮縣花蓮市中山路１９１號","03 8323961"
"0098508","台東分行","台東縣台東市正氣路２２６號","089324311"
"0099269","思源分行","台北縣新莊市思源路２４５號","02 29967137"
"0099283","土城分行","台北縣土城市中央路三段４５號","02 22691155"
"0099290","北桃園分行","桃園縣桃園市永安路１８９號","03 3320743"
"0099301","新明分行","桃園縣平鎮市忠孝路２號","03 4941571"
"0099318","埔心分行","桃園縣楊梅鎮中興路８２∣８６號","03 4824935"
"0099332","西屯分行","台中市台中港路三段１２１號","04 23593435"
"0099349","大發分行","高雄縣大寮鄉鳳林三路５３９號","07 7824356"
"0099356","東林口分行","桃園縣龜山鄉復興一路２３５號","03 3975555"
"0099523","土庫分行","雲林縣土庫鎮中正路９６之２號","05 6621116"
"0099547","路竹分行","高雄縣路竹鄉中山路８３５號","07 6972151"
"0099554","蘇澳分行","宜蘭縣蘇澳鎮中山路１２１號","03 9961116"
"0099561","北台南分行","台南市西門路四段３６７號","06 2523450"
"0099603","潭子分行","台中縣潭子鄉中山路２段１９９號","04 25322234"
"0099610","北嘉義分行","嘉義市友愛路２９０號","05 2342166"
"0099627","北新竹分行","新竹市東大路二段１１０號","03 5339651"
"0099634","建興分行","高雄市建國二路１２３號","07 2358527"
"0099641","三和路分行","台北縣三重市三和路四段３６８號","02 22871441"
"0099658","吉成分行","台北縣新店市民權路９８號","02 22189001"
"0099689","林口分行","台北縣林口鄉林口路４６號","02 26010711"
"0099696","江翠分行","台北縣板橋市文化路二段９號","02 22591001"
"0099714","長安東路分行","台北市長安東路一段２３之１號","02 25230739"
"0099721","晴光分行","台北市林森北路６０９號","02 25950551"
"0099738","大直分行","台北市北安路５８９號","02 25337861"
"0099752","松江分行","台北市松江路２６１號","02 25024923"
"0099790","西內湖分行","台北市瑞光路５１３巷２６號","02 27978966"
"0099801","南港分行","台北市南港路三段４８號","02 27833456"
"0099818","中港分行","台中市台中港路二段１∣１６號","04 23271717"
"0099832","蘆洲分行","台北縣蘆洲市三民路２３號","02 22851000"
"0099849","中華路分行","台南縣永康市小東路４７３號之３","06 2748801"
