"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"954","財團法人農漁會中區資訊中心","14位","台中縣霧峰鄉四德路１０號５Ｆ","04 23334800"
"通匯金融代號","支單位名稱","地址","電話"
"9546716","三層分部","嘉義縣中埔鄉三層村崎頭仔２５號","05 2551205"
"9546727","同仁分部","嘉義縣中埔鄉同仁村１６３號","05 2532207"
"9546738","金蘭分部","嘉義縣中埔鄉金蘭村頂山門３６號","05 2394058"
"9546749","隆興分部","嘉義縣中埔鄉中埔村１３０號","05 2532208"
"9546750","和睦分部","嘉義縣中埔鄉和美村中山路五段９７６號","05 2300315"
"9546761","沄水分部","嘉義縣中埔鄉沄水村沄水街２７∣７號","05 2532206"
"9546772","和興分部","嘉義縣中埔鄉和興村中華路８６３號","05 2397646"
"9546783","和美分部","嘉義縣中埔鄉和美村２９鄰中山新村５２０號","05 2396841"
"9542501","中寮鄉農會","南投縣中寮鄉永平村永平路１８６號","0492691111"
"9542512","爽文分部","南投縣中寮鄉爽文村龍南路１６８號","0492601146"
"9542545","義和分部","南投縣中寮鄉義和村永平路４４７之５號","0492232735"
"9542556","內城分部","南投縣中寮鄉內城村龍南路８－２６號","0492601569"
"9542567","永福分部","南投縣中寮鄉永平村永平路３７６之１２號","0492691924"
"9542903","仁愛鄉農會","南投縣仁愛鄉大同村仁和路１５０號","0492802249"
"9548204","仁德鄉農會","台南縣仁德鄉中正路二段１１３６號","06 2793911"
"9548215","太子分部","台南縣仁德鄉太子路２１８號","06 2726075"
"9548226","後壁分部","台南縣仁德鄉中正路二段２７９號","06 2794687"
"9548237","保安分部","台南縣仁德鄉保安路一段１４９號","06 2662331"
"9548248","中洲分部","台南縣仁德鄉中洲村３３６∣９號","06 2660823"
"9548259","二行分部","台南縣仁德鄉二行村２１∣１號","06 2661161"
"9546406","元長鄉農會","雲林縣元長鄉中山路４２號","05 7882116"
"9546417","鹿寮分部","雲林縣元長鄉中央路１３號","05 7983070"
"9546428","客庴分部","雲林縣元長鄉頂寮路５∣１２號","05 7882304"
"9549005","內埔地區農會","屏東縣內埔鄉東寧村平昌街１號","08 7783251"
"9549016","豐田分部","屏東縣內埔鄉豐田村新中路１３９號","08 7790187"
"9549027","東勢分部","屏東縣內埔鄉東勢村嘉應路１４４號","08 7783524"
"9549038","龍泉分部","屏東縣內埔鄉龍潭村昭勝路２７４號","08 7702848"
"9549049","水門分部","屏東縣內埔鄉水門村育英路５號","08 7991087"
"9549050","老埤辦事處","屏東縣內埔鄉老埤村壽比路３０１號","08 7799462"
"9540301","公館鄉農會","苗栗縣公館鄉館東村大同路２６６號","037225211"
"9540312","福基辦事處","苗栗縣公館鄉福基村１２３號","037223754"
"9540334","五谷辦事處","苗栗縣公館鄉五谷村１９８號","037226243"
"9540345","鶴岡辦事處","苗栗縣公館鄉鶴山村２２４號","037226228"
"9543508","太平市農會","台中縣太平市中南路１４號","04 22781148"
"9543519","新光分部","台中縣太平市中山路四段９６巷１８號","04 23953418"
"9543520","頭汴分部","台中縣太平市新城路３１號","04 22702549"
"9543531","光隆分部","台中縣太平市光興路７３∣５號","04 22704969"
"9543542","中山分部","台中縣太平市中山路二段４９１號","04 23931575"
"9543553","東平分部","台中縣太平市東平路５９２號","04 22756187"
"9543564","坪林分部","台中縣太平市中山路二段５７∣７號","04 23928518"
"9542109","水里鄉農會","南投縣水里鄉民生路１５８號","0492772101"
"9542110","上安分部","南投縣水里鄉上安村安村巷１１９∣５號","0492821412"
"9542121","玉峰分部","南投縣水里鄉玉峰村仁愛路７∣１３號","0492772792"
"9542132","民和分部","南投縣水里鄉民和村忠信巷５１∣１號","0492741166"
"9546602","水林鄉農會","雲林縣水林鄉水南村水林路４７－１號","05 7852605"
"9546613","蔦松辦事處","雲林縣水林鄉松中村蔦松路１６４－１號","05 7841854"
"9546624","西井辦事處","雲林縣水林鄉西井村３７號","05 7921715"
"9546635","溪墘辦事處","雲林縣水林鄉溪墘村溪墘厝路３３號","05 7854440"
"9546646","宏仁辦事處","雲林縣水林鄉灣東村宏仁路３１號","05 7851614"
"9543900","北斗鎮農會","彰化縣北斗鎮光復路１８９號","04 8884156"
"9546509","北港鎮農會","雲林縣北港鎮中正路２０號","05 7832012"
"9546510","好收分部","雲林縣北港鎮好收路１∣２號","05 7921798"
"9544701","外埔鄉農會","台中縣外埔鄉大同村甲后路３６８號","04 26832311"
"9544712","土城辦事處","台中縣外埔鄉土城村土城路１５８號","04 26834872"
"9544723","大東分部","台中縣外埔鄉大東村甲后路６９３號之１","04 26879000"
"9547300","左鎮鄉農會","台南縣左鎮鄉中正村９８∣１號","06 5731716"
"9547702","玉溪地區農會","花蓮縣玉里鎮中山路二段４９號","03 8883181"
"9547713","卓溪分部","花蓮縣玉里鎮三民里３９號","03 8841121"
"9547724","松浦分部","花蓮縣玉里鎮萬麗１０∣１號","03 8851215"
"9545904","田中鎮農會","彰化縣田中鎮南北街６８號","04 8749211"
"9543807","田尾鄉農會","彰化縣田尾鄉饒平村公所路１３９號","04 8830970"
"9543818","溪畔分部","彰化縣田尾鄉溪畔村中山路二段４２７號","04 8221264"
"9543829","福田分部","彰化縣田尾鄉福田村光復路一段１７１號","04 8732804"
"9543830","海豐分部","彰化縣田尾鄉陸豐村民生路二段２４２號","04 8222669"
"9548606","白河鎮農會","台南縣白河鎮三民路４１２號","06 6831670"
"9548617","市場分部","台南縣白河鎮新富街８∣１號","06 6832040"
"9548628","關嶺分部","台南縣白河鎮關嶺里７１∣３號","06 6822075"
"9548639","竹門分部","台南縣白河鎮竹門里２８∣１３號","06 6832061"
"9548640","玉豐分部","台南縣白河鎮玉豐里２２∣１０號","06 6832105"
"9548651","內角分部","台南縣白河鎮內角里２４∣４號","06 6816058"
"9544103","台中縣石岡鄉農會","台中縣石岡鄉萬安村石岡街６７號","04 25721246"
"9544114","和盛分部","台中縣石岡鄉和盛村和盛街２０號","04 25815407"
"9544125","萬興辦事處","台中縣石岡鄉萬興村豐勢路８８１巷１０號","04 25822117"
"9549201","光豐地區農會","花蓮縣光復鄉中華路１９３號","03 8702231"
"9549212","大富分部","花蓮縣光復鄉大富村明德街４２號","03 8731121"
"9549223","豐濱分部","花蓮縣豐濱鄉豐濱村光豐路５５號","03 8791145"
"9544402","后里鄉農會","台中縣后里鄉民生路２６８號","04 25565116"
"9544413","義里分部","台中縣后里鄉義里村甲后路３３３號","04 25560037"
"9544424","公館分部","台中縣后里鄉公館村三豐路３９０號","04 25562045"
"9544435","眉山分部","台中縣后里鄉眉山村甲后路９１１之１號","04 25563723"
"9548503","安定鄉農會","台南縣安定鄉安定村５８號","06 5922121"
"9548514","蘇厝分部","台南縣安定鄉蘇林村２４２號","06 5922064"
"9548525","港口辦事處","台南縣安定鄉港口村３５６之１號","06 5932028"
"9548536","中沙分部","台南縣安定鄉中沙村中崙１４８號","06 5931265"
"9548547","海寮分部","台南縣安定鄉海寮村１０之１２號","06 5931554"
"9546004","南投縣竹山鎮農會","南投縣竹山鎮下橫街３８號","0492642186"
"9546015","社寮分部","南投縣竹山鎮集山路一段１７６２巷２號","0492623077"
"9546026","瑞竹分部","南投縣竹山鎮鯉南路３０４之１５號","0492711002"
"9546037","延平分部","南投縣竹山鎮集山路三段２６號","0492655883"
"9546048","中央分部","南投縣竹山鎮集山路一段１１４５號","0492624077"
"9541102","竹南鎮農會","苗栗縣竹南鎮民權街３０號","037472045"
"9541113","中港分部","苗栗縣竹南鎮中正路５３５號","037463503"
"9541124","大埔分部","苗栗縣竹南鎮大埔里仁愛路１１０１號","037638866"
"9541135","龍鳳分部","苗栗縣竹南鎮龍山路二段１９號","037465632"
"9541700","西湖鄉農會","苗栗縣西湖鄉三湖村７１號","037921715"
"9541711","五湖分部","苗栗縣西湖鄉五湖村８６號","037911070"
"9545007","伸港鄉農會","彰化縣伸港鄉中山東路１３５號","04 7983191"
"9549706","台中縣沙鹿鎮農會","台中縣沙鹿鎮沙田路１３１號","04 26623111"
"9549717","北勢辦事處","台中縣沙鹿鎮鎮南路１４０之１５號","04 26318511"
"9549728","鹿峰分部","台中縣沙鹿鎮鹿寮里中山路５３１－１號","04 26651990"
"9549739","西明辦事處","台中縣沙鹿鎮中清路６５之１８號","04 26152034"
"9549740","公館辦事處","台中縣沙鹿鎮中清路４之１號","04 26152895"
"9541009","卓蘭鎮農會","苗栗縣卓蘭鎮中正路１４５號","04 25892011"
"9549304","和平鄉農會","台中縣和平鄉南勢村東關路三段１６１號","04 25941518"
"9549315","梨山辦事處","台中縣和平鄉梨山村中正路８８號","04 25981638"
"9549326","雙崎辦事處","台中縣和平鄉自由村東崎路二段３３號","04 25911410"
"9545100","和美鎮農會","彰化縣和美鎮彰美路五段２６６號","04 7564141"
"9545122","塗厝分部","彰化縣和美鎮彰新路六段５號","04 7566231"
"9545133","新庄分部","彰化縣和美鎮彰新路二段５２９號","04 7361750"
"9545144","鎮平分部","彰化縣和美鎮彰草路二段２６６號","04 7636678"
"9547001","官田鄉農會","台南縣官田鄉隆田村文化街２５號","06 5791221"
"9547012","西庄辦事處","台南縣官田鄉西庄村６１∣１號","06 5791501"
"9547023","官田辦事處","台南縣官田鄉官田村１２２號","06 6901591"
"9547034","二鎮辦事處","台南縣官田鄉二鎮村６７∣１號","06 6982593"
"9547045","渡頭辦事處","台南縣官田鄉渡頭村９２號","06 6901592"
"9547056","湖山辦事處","台南縣官田鄉湖山村９９∣５號","06 6981594"
"9548709","東山鄉農會","台南縣東山鄉東中村中興路１號","06 6800814"
"9548710","東原辦事處","台南縣東山鄉東原村三鄰１６２號","06 6861002"
"9548721","青山辦事處","台南縣東山鄉青山村２鄰１５之１１號","06 6861354"
"9548732","南溪辦事處","台南縣東山鄉南溪村２鄰１４之９號","06 6231430"
"9548743","聖賢辦事處","台南縣東山鄉聖賢村２２鄰９１之２號","06 6359771"
"9549603","台中縣東勢鎮農會","台中縣東勢鎮豐勢路２９７號","04 25872151"
"9543704","林內鄉農會","雲林縣林內鄉李中村瑞農路２３號","05 5892002"
"9545605","社頭鄉農會","彰化縣社頭鄉社平路３０號","04 8732516"
"9545616","湳雅分部","彰化縣社頭鄉山腳路三段３２２巷１號","04 8732871"
"9545627","橋頭分部","彰化縣社頭鄉員集路三段５２７號","04 8720750"
"9545638","清水辦事處","彰化縣社頭鄉清興路５０巷７１號","04 8736199"
"9543601","花蓮市農會","花蓮縣花蓮市中山路２１０號","03 8326181"
"9543612","花商分部","花蓮縣花蓮市中山路５４７號","03 8358186"
"9543634","自強分部","花蓮縣花蓮市富國路４７號","03 8577571"
"9543645","美崙分部","花蓮縣花蓮市中美路２１８號","03 8234290"
"9545203","花壇鄉農會","彰化縣花壇鄉花壇街２１６號","04 7867821"
"9545214","白沙分部","彰化縣花壇鄉虎山街７０∣５號","04 7862057"
"9545225","灣雅分部","彰化縣花壇鄉彰員路１４８號","04 7862016"
"9545236","口庄分部","彰化縣花壇鄉中山路二段６６７號","04 7611026"
"9545258","長沙分部","彰化縣花壇鄉中正路１０１號","04 7871364"
"9540404","阿里山鄉農會","嘉義縣阿里山鄉樂野村１１４號","05 2562332"
"9540415","中山分部","嘉義縣阿里山鄉中正村５２號","05 2697292"
"9540426","達邦分部","嘉義縣阿里山鄉達邦村７４號","05 2511351"
"9542202","信義鄉農會","南投縣信義鄉明德村明德街２９號","0492791415"
"9542213","和社分部","南投縣信義鄉同富村同和巷９７∣１號","0492701008"
"9542224","地利分部","南投縣信義鄉地利村開信巷１２１號","0492741200"
"9549902","南化鄉農會","台南縣南化鄉南化村１２８號","06 5771516"
"9542006","南投市農會","南投縣南投市龍井街６２號","0492223346"
"9542017","內興分部","南投縣南投市南營路６６號","0492359971"
"9542028","永豐分部","南投縣南投市彰南路三段６４０號","0492252144"
"9542039","福山分部","南投縣南投市八卦路７１號","0492291265"
"9542040","營南分部","南投縣南投市營盤路１號","0492335429"
"9542051","營北分部","南投縣南投市下庄巷２０∣４號","0492335428"
"9542062","鳳山分部","南投縣南投市八卦路１８２∣１２號","0492292064"
"9542073","漳和分部","南投縣南投市彰南路二段４２３號","0492222569"
"9540703","南龍區漁會","苗栗縣後龍鎮中山路１１５號","037727667"
"9540714","竹南分部","苗栗縣竹南鎮民生路５２號","037468681"
"9543302","南庄鄉農會","苗栗縣南庄鄉東村中正路６０號","037823155"
"9543313","田美分部","苗栗縣南庄鄉田美村１５２之３號","037823550"
"9543324","南富分部","苗栗縣南庄鄉南富村大南埔６０號","037822261"
"9548802","後壁鄉農會","台南縣後壁鄉後壁村９７號","06 6872111"
"9548813","菁寮辦事處","台南縣後壁鄉墨林村３４６號","06 6621752"
"9548824","安溪辦事處","台南縣後壁鄉長安村５０號","06 6361840"
"9548835","上茄苳分部","台南縣後壁鄉嘉民村２０３∣１號","06 6881600"
"9548846","新東分部","台南縣後壁鄉新東村１４５∣８號","06 6324840"
"9548857","竹新分部","台南縣後壁鄉竹新村１１７∣５號","06 6325230"
"9547506","柳營鄉農會","台南縣柳營鄉土林村９３號","06 6221248"
"9547517","太康辦事處","台南縣柳營鄉太康村５５之５號","06 6220060"
"9547528","重溪辦事處","台南縣柳營鄉重溪村１２之１號","06 6231744"
"9547539","旭山辦事處","台南縣柳營鄉旭山村山仔腳５９之３號","06 6231219"
"9547540","果毅辦事處","台南縣柳營鄉神農村２２７號","06 6231490"
"9541607","苗栗市農會","苗栗縣苗栗市青苗里中正路６１１號","037320484"
"9541618","北苗辦事處","苗栗縣苗栗市上苗里中正路３１號","037260160"
"9541629","南苗辦事處","苗栗縣苗栗市新苗里中正路７７５號","037320136"
"9541630","嘉盛辦事處","苗栗縣苗栗市為公路２９０號","037263718"
"9543003","苑裡鎮農會","苗栗縣苑裡鎮為公路６５號","037862141"
"9543014","山腳分部","苗栗縣苑裡鎮山腳里９８號","037862148"
"9543025","社苓分部","苗栗縣苑裡鎮社苓里１１０∣１號","037867575"
"9542408","埔里鎮農會","南投縣埔里鎮西安路一段６號","0492986424"
"9542419","合成分部","南投縣埔里鎮西安路三段２３２號","0492932422"
"9542420","愛蘭分部","南投縣埔里鎮鐵山路３１號","0492913171"
"9542431","北安分部","南投縣埔里鎮建國路１４０號","0492999879"
"9548053","埔鹽鄉農會","彰化縣埔鹽鄉好修村員鹿路二段７２號","04 8653016"
"9544804","烏日鄉農會","台中縣烏日鄉烏日村三民街１９３號","04 23376150"
"9544815","溪壩分部","台中縣烏日鄉溪壩村溪南路１９１號","04 23352666"
"9544826","九德分部","台中縣烏日鄉仁德村中山路一段４４１號","04 23375831"
"9544837","成功分部","台中縣烏日鄉榮泉村中山路三段６２８號","04 23377639"
"9542707","國姓鄉農會","南投縣國姓鄉柑林村中正路二段３５７號","0492721510"
"9542718","國姓分部","南投縣國姓鄉石門村國信路２６９號","0492721006"
"9542729","長流分部","南投縣國姓鄉長流村大長路３９８號","0492431007"
"9542730","北山分部","南投縣國姓鄉北山村中正路四段１４３號","0492451008"
"9542741","北港分部","南投縣國姓鄉北港村國姓路６３號","0492461456"
"9542752","福龜分部","南投縣國姓鄉福龜村中正路一段５０∣１號","0492724008"
"9542763","南港分部","南投縣國姓鄉南港村南港路９１號","0492452500"
"9544309","梧棲鎮農會","台中縣梧棲鎮文化路二段８７號","04 26562811"
"9544310","興農分部","台中縣梧棲鎮港埠路一段５４５號","04 26392611"
"9544321","安寧分部","台中縣梧棲鎮永興路一段５７０號","04 26394851"
"9544332","大莊分部","台中縣梧棲鎮中棲路一段８６０號","04 26573311"
"9544343","南簡辦事處","台中縣梧棲鎮中央路二段４９６之１號","04 26577171"
"9544505","清水鎮農會","台中縣清水鎮鎮南街４６號","04 26222058"
"9544516","臨江辦事處","台中縣清水鎮高美路３６７∣２號","04 26272562"
"9544527","南社分部","台中縣清水鎮鰲峰路３５３號","04 26271200"
"9549500","通苑區漁會","苗栗縣通霄鎮中正路９９號","037758606"
"9549511","苑裡分部","苗栗縣苑裡鎮中山路１３３號","037861171"
"9541803","通霄鎮農會","苗栗縣通霄鎮中正路２０號","037753111"
"9541814","白沙屯分部","苗栗縣通霄鎮白東里１０７∣８號","037792146"
"9541401","造橋鄉農會","苗栗縣造橋鄉造橋村平仁路３４號","037563215"
"9541412","大西辦事處","苗栗縣造橋鄉大西村３６∣１號","037541541"
"9541423","朝陽辦事處","苗栗縣造橋鄉朝陽村４∣１號","037635880"
"9541434","龍昇辦事處","苗栗縣造橋鄉龍昇村１９∣４號","037651658"
"9541456","豐湖辦事處","苗栗縣造橋鄉豐湖村八十尺橋５３∣２號","037562036"
"9542604","魚池鄉農會","南投縣魚池鄉魚池鄉３１８號","0492895505"
"9542615","頭社分部","南投縣魚池鄉武登村協力巷２３∣１號","0492861168"
"9542626","日月潭分部","南投縣魚池鄉水社村名勝街３４號","0492855130"
"9542637","東光分部","南投縣魚池鄉東光村慶隆巷６∣１６號","0492880848"
"9542648","共和分部","南投縣魚池鄉共和村五馬巷５９號","0492880365"
"9542659","五城分部","南投縣魚池鄉五城村五城巷２４∣２號","0492895133"
"9542800","鹿谷鄉農會","南投縣鹿谷鄉鹿谷村中正路９４號","0492752100"
"9542811","廣興分部","南投縣鹿谷鄉廣興光復路１８８號","0492752017"
"9542822","初鄉分部","南投縣鹿谷鄉初鄉村中正路２１１∣７號","0492752021"
"9542833","竹林分部","南投縣鹿谷鄉竹豐村光復路９５∣２１號","0492676038"
"9542844","坪頂分部","南投縣鹿谷鄉秀峰村仁愛路１６３號","0492671101"
"9542855","永隆分部","南投縣鹿谷鄉永隆村仁義路８２∣１２號","0492751880"
"9542866","瑞田分部","南投縣鹿谷鄉瑞田村集連巷１∣３號","0492671102"
"9542877","鳳凰分部","南投縣鹿谷鄉鳳凰村新進巷１∣５號","0492753961"
"9546808","鹿港鎮農會","彰化縣鹿港鎮順興里建國路７號","04 7772331"
"9546819","草港分部","彰化縣鹿港鎮草中里慶安街５５號","04 7716520"
"9546820","頂番分部","彰化縣鹿港鎮頂番里彰頂路３５５號","04 7710978"
"9546831","海埔分部","彰化縣鹿港鎮鹿草路二段８２４號","04 7761119"
"9546842","東崎分部","彰化縣鹿港鎮東崎三巷７號","04 7780778"
"9546107","麥寮鄉農會","雲林縣麥寮鄉麥豐村中正路１號","05 6931101"
"9546118","橋頭分部","雲林縣麥寮鄉橋頭村仁德路１９９號","05 6912534"
"9548101","麻豆鎮農會","台南縣麻豆鎮興中路１２７號","06 5723121"
"9548112","光復分部","台南縣麻豆鎮光復路８號","06 5722077"
"9548123","新生辦事處","台南縣麻豆鎮新生街９９號","06 5722101"
"9548134","復光分部","台南縣麻豆鎮莊禮寮２號","06 5702641"
"9548145","安業分部","台南縣麻豆鎮興國路５８號","06 5711232"
"9542305","集集鎮農會","南投縣集集鎮民生路１１３號","0492761700"
"9542316","田寮分部","南投縣集集鎮田寮里龍泉巷３７號","0492781214"
"9546200","雲林縣東勢鄉農會","雲林縣東勢鄉民生路５６號","05 6992245"
"9546211","新坤辦事處","雲林縣東勢鄉新坤路７２之５號","05 6997791"
"9547207","新市鄉農會","台南縣新市鄉新市村復興路１∣１號","06 5993645"
"9547218","大社辦事處","台南縣新市鄉大社村４０７號","06 5991728"
"9544206","新社鄉農會","台中縣新社鄉新社村中和街四段２２６號","04 25811511"
"9544217","福興分部","台中縣新社鄉福興村美林２９號","04 25941683"
"9544228","中興嶺分部","台中縣新社鄉中興村中興嶺７２號","04 25817408"
"9549809","新化鎮農會","台南縣新化鎮信義街４５０號","06 5902400"
"9549810","那拔林分部","台南縣新化鎮那拔林２９７號","06 5911549"
"9549821","中山分部","台南縣新化鎮中山路２３１號","06 5902713"
"9545801","溪州鄉農會","彰化縣溪州鄉中央路三段３２４號","04 8895610"
"9545812","西畔分部","彰化縣溪州鄉登山路三段１３０號","04 8802173"
"9545823","大庄分部","彰化縣溪州鄉登山路一段１３８號","04 8802927"
"9545502","溪湖鎮農會","彰化縣溪湖鎮員鹿路三段６９號","04 8853316"
"9540507","獅潭鄉農會","苗栗縣獅潭鄉新店村１２５號","037931306"
"9540518","汶水分部","苗栗縣獅潭鄉竹木村４３號","037991541"
"9546901","瑞穗鄉本會","花蓮縣瑞穗鄉中山路一段１２８號","03 8872226"
"9546912","富源分部","花蓮縣瑞穗鄉富民村２３２號","03 8811030"
"9540024","彰化市農會","彰化縣彰化市大竹里彰南路二段２０８號","04 7371178"
"9548905","彰化區漁會","彰化縣鹿港鎮復興路４８５號","04 7788945"
"9548916","王功分部","彰化縣芳苑鄉和平村芳漢路３７７號","04 8936151"
"9548927","芳苑分部","彰化縣芳苑鄉芳中村中央路１３８號","04 8983215"
"9548938","大城分部","彰化縣大城鄉西港村中央路３９號","04 8941820"
"9548949","草港分部","彰化縣鹿港鎮鹿草路四段３５３號","04 7714361"
"9548950","福興分部","彰化縣福興鄉福興村沿海路５段３２號","04 7789687"
"9548961","伸港分部","彰化縣伸港鄉新興路１００號","04 7982064"
"9545306","福興鄉農會","彰化縣福興鄉橋頭村復興路２８號","04 7789226"
"9541906","銅鑼鄉農會","苗栗縣銅鑼鄉永樂路２２號","037981047"
"9541917","中平分部","苗栗縣銅鑼鄉中平村１６３∣１號","037225261"
"9541928","新隆分部","苗栗縣銅鑼鄉新隆村１０４∣１號","037971070"
"9549108","鳳榮地區農會","花蓮縣鳳林鎮光復路１０５號","03 8761166"
"9549119","林榮分部","花蓮縣鳳林鎮林榮路２１２號","03 8771526"
"9549120","萬榮分部","花蓮縣鳳林鎮長橋里１１９號","03 8751400"
"9544907","潭子鄉農會","台中縣潭子鄉潭秀村潭子街三段８１號","04 25344211"
"9544918","頭家分部","台中縣潭子鄉頭家村頭張路一段１３７號","04 25334992"
"9544929","東寶分部","台中縣潭子鄉東寶村雅潭路二段３８２號","04 25328292"
"9544930","栗林辦事處","台中縣潭子鄉中山路三段２６４號","04 25334633"
"9544941","甘蔗辦事處","台中縣潭子鄉潭興路三段１３０號","04 25322981"
"9543405","線西鄉農會","彰化縣線西鄉寓埔村中央路二段２０號","04 7583571"
"9547805","學甲鎮農會","台南縣學甲鎮中正路２６７號","06 7832105"
"9547816","中洲分部","台南縣學甲鎮光華里１０鄰５５２號","06 7832204"
"9547827","宅港分部","台南縣學甲鎮宅港里１鄰１∣２號","06 7832251"
"9547838","頂洲分部","台南縣學甲鎮頂洲里８鄰１０６∣１號","06 7810024"
"9547849","草圣分部","台南縣學甲鎮美豐里２鄰１０∣４號","06 7833465"
"9547850","大灣分部","台南縣學甲鎮大安里１鄰１１２號","06 7833584"
"9541205","頭份鎮農會","苗栗縣頭份鎮中正路１號","037663006"
"9541216","珊湖分部","苗栗縣頭份鎮中正三路２３９號","037601888"
"9541227","上街分部","苗栗縣頭份鎮中正路１７５號","037663206"
"9541238","尖山分部","苗栗縣頭份鎮中華路１５６號","037624009"
"9541249","中山分部","苗栗縣頭份鎮尖豐路５７６號","037635942"
"9541504","頭屋鄉農會","苗栗縣頭屋鄉頭屋村中正街２５號","037250211"
"9541515","明德分部","苗栗縣頭屋鄉明德村８６號","037250988"
"9540909","龍井鄉農會","台中縣龍井鄉龍西村龍門路４０號","04 26396511"
"9540910","龍泉辦事處","台中縣龍井鄉竹坑村沙田路四段１８５號","04 26353652"
"9540921","龍津辦事處","台中縣龍井鄉龍津村中央路一段２４６號","04 26394651"
"9540932","新庄辦事處","台中縣龍井鄉新東村遊園南路１６１號","04 26313546"
"9540943","國際辦事處","台中縣龍井鄉東海村國際街１１７號","04 26331293"
"9548400","龍崎鄉農會","台南縣龍崎鄉崎頂村２２３號","06 5941114"
