"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"006","合作金庫商業銀行","存款類一、放款類一13位","台北市館前路７７號","02 23118811"
"通匯金融代號","支單位名稱","地址","電話"
"0061405","三興分行","台北市基隆路二段７７號","02 27388181"
"0061416","敦化分行","台北市敦化南路一段８８號","02 27769666"
"0061427","石牌分行","台北市石牌路二段２０１號","02 28747611"
"0061438","西屯分行","台中市文心路三段６７號","04 23112411"
"0061449","雙和分行","台北縣中和市建一路１９６號","02 82271627"
"0061450","土城分行","台北縣土城市中央路二段９６號","02 22651611"
"0061461","光華分行","高雄市光華一路１４８之８２號","07 2223020"
"0061472","北台南分行","台南市西門路三段１５９號","06 2209211"
"0061483","興鳳分行","高雄縣鳳山市中山路３２號","07 7453101"
"0061494","北屯分行","台中市文心路四段６７０號","04 22301199"
"0061508","一心路分行","高雄市前鎮區一心二路１１９號","07 3332020"
"0061519","三峽分行","台北縣三峽鎮文化路６１號","02 26747999"
"0061520","北嘉義分行","嘉義市德安路３號","05 2815500"
"0061531","永康分行","台南縣永康市中華路３５７號","06 2316971"
"0061542","平鎮分行","桃園縣平鎮市環河南路二段２９０號","03 4689299"
"0061553","大發分行","高雄縣大寮鄉會社村鳳林三路３４５號","07 7830589"
"0061564","內湖分行","台北市瑞光路５０２號","02 26590001"
"0061575","光復分行","新竹市東光路５７號","03 5753666"
"0061586","二重分行","台北縣三重市光復路一段８１號","02 29993399"
"0061601","北台中分行","台中市五權路３７５號","04 22055588"
"0061656","軍功分行","台中市東山路一段３１５號","04 22390128"
"0061715","永安分行","台中市西屯區永福路１５號","04 24623181"
"0061726","中權分行","台中市中正路４７８號","04 22037979"
"0061759","太原分行","台中市北屯路２４７號","04 22334291"
"0061760","松竹分行","台中市昌平路二段９５號","04 24228751"
"0061807","進化分行","台中市進化路３２８號","04 23609617"
"0061852","中清分行","台中市中清路７號","04 22913176"
"0061885","建成分行","台中市建成路１４９９號","04 22873311"
"0061900","朝馬分行","台中市西屯區中港路二段１２２之１７號","04 27013115"
"0061966","東台中分行","台中市復興路三段３８０號","04 22203161"
"0061988","美村分行","台中市美村路二段１８８號","04 22614377"
"0062000","黎明分行","台中市黎明路一段１０６４號","04 23892493"
"0062033","昌平分行","台中市昌平路一段１６３號","04 22443037"
"0062044","精武分行","台中市東區精武東路１７０號","04 22116358"
"0062055","文心分行","台中市文心路一段３１６號","04 23223300"
"0062077","神岡分行","台中縣神岡鄉中山路７０１之１號","04 25621111"
"0063029","彰中分行","彰化縣彰化市中正路一段３４５號","04 7251161"
"0063030","大竹分行","彰化縣彰化市大竹里彰南路二段２３９號","04 7373311"
"0063074","林內分行","雲林縣林內鄉林中村中西路２１號","05 5897811"
"0063100","南港分行","台北市南港區三重路１９之１３號","02 26550777"
"0063111","伸港分行","彰化縣伸港鄉新興路３５號","04 7996922"
"0063122","五股分行","台北縣五股鄉中興路一段２號","02 89769698"
"0063133","樹林分行","台北縣樹林市中山路一段１５２號","02 86872211"
"0063155","林口分行","桃園縣龜山鄉文化二路４９號","03 3183880"
"0063166","左營分行","高雄市左營區博愛路二段５８０號","07 5562226"
"0063177","泰山分行","台北縣泰山鄉明志路三段１４８號","02 29082811"
"0063188","南科高雄園區分行","高雄縣路竹鄉路科五路９２號","07 6955151"
"0063199","大坪林分行","台北縣新店市民權路６７號１樓","02 29138611"
"0063373","鶯歌分行","台北縣鶯歌鎮建國路１２６號１樓","02 86781188"
"0063384","蘆洲分行","台北縣蘆洲市集賢路２２２之６號","02 22839988"
"0063395","鹿港分行","彰化縣鹿港鎮民族路１２０號１樓","04 7788511"
"0063409","新樹分行","台北縣新莊市新樹路２２４號","02 22012797"
"0063410","六家分行","新竹縣竹北市光明六路東一段２５９號","03 6586969"
"0063421","大雅分行","台中縣大雅鄉雅環路二段９５號","04 25660199"
"0063432","大成分行","桃園縣楊梅鎮大成路２２１號","03 2888890"
"0063443","八德分行","桃園縣八德市介壽路一段７６７號","03 2185888"
"0063454","吉林分行","台北市民生東路二段１２５號","02 25633906"
"0063465","鼓山分行","高雄市鼓山區中華一路３５２號","07 5223311"
"0063476","大社分行","高雄縣大社鄉翠屏路１７７－１號","07 3582121"
"0063487","南京西路分行","台北市大同區南京西路４６號","02 25523000"
"0063498","逢甲分行","台中市西屯區西屯路２段２５２號１樓","04 27089075"
"0063502","立德分行","台北縣中和市立德街１０５號１樓","02 82282121"
"0063513","林園分行","高雄縣林園鄉林園北路２００號","07 6416171"
"0063524","高雄科技園區分行","高雄市前鎮區成功二路１１－２號１樓","07 5351888"
"0063535","蘆竹分行","桃園縣蘆竹鄉大竹路３８７號","03 3232010"
"0063546","北中和分行","台北縣中和市中山路三段３５號１樓","02 22263667"
"0063557","新湖分行","台北市內湖區新湖二路２５５號１樓","02 27908118"
"0063568","丹鳳分行","台北縣新莊市中正路６５７－１０號","02 29088979"
"0063580","旗山分行","高雄縣旗山鎮華中街３號","07 6622333"
"0065012","自強分行","台北市南京東路二段８５號","02 21003100"
"0065023","中山分行","台北市中山區南京東路二段２號","02 25214065"
"0065034","敦南分行","台北市大安區敦化南路一段３６２號","02 27011117"
"0065045","中崙分行","台北市信義區東興路４５號１樓","02 87681717"
"0065056","世貿分行","台北市基隆路一段３３３號２樓","02 27291333"
"0065067","延吉分行","台北市大安區仁愛路四段３７６之１號","02 27069955"
"0065078","光復南分行","台北市大安區光復南路１０２號","02 27518770"
"0065089","北士林分行","台北市士林區中山北路五段８３７號","02 88665959"
"0065090","信維分行","台北市大安區復興南路一段３０３號","02 27053828"
"0065104","西湖分行","台北市內湖區瑞光路２０６號","02 27971989"
"0065115","大湖分行","台北市內湖區民權東路六段３１４號","02 26328600"
"0065126","大橋分行","台北市大同區民權西路１３６號","02 25579577"
"0065137","國醫中心分行","台北市內湖區成功路二段３２５號","02 87925745"
"0065148","北圓山分行","台北市中山區中山北路三段３１號","02 25971630"
"0065159","南門分行","台北市羅斯福路一段９７號","02 23966363"
"0065160","新中分行","台中市民權路９１號","04 22237711"
"0065171","中港分行","台中市文心路三段１５２號","04 23138811"
"0065182","衛道分行","台中市北區大雅路３３７號１樓","04 22987988"
"0065193","忠明南路分行","台中市西區忠明南路４５１號","04 23764066"
"0065207","東基隆分行","基隆市信一路１４３號","02 24283111"
"0065218","赤崁分行","台南市成功路２０４號","06 2201302"
"0065229","府城分行","台南市健康路二段３８０號","06 2910896"
"0065230","開元分行","台南市開元路１４７號","06 2753345"
"0065241","港都分行","高雄市前金區中正四路２３０號","07 2914131"
"0065252","七賢分行","高雄市新興區七賢一路２１６號","07 2365503"
"0065263","大港埔分行","高雄市新興區民生一路１７６號","07 2265666"
"0065274","十全分行","高雄市三民區博愛一路１８９號","07 3230611"
"0065285","九如分行","高雄市三民區覺民路５８１號","07 3805001"
"0065296","小港分行","高雄市小港區宏平路５２６號","07 8062289"
"0065300","北三峽分行","台北縣三峽鎮文化路７１號","02 26711110"
"0065311","板新分行","台北縣板橋市文化路一段３０號","02 22726850"
"0065322","南三重分行","台北縣三重市正義北路１２０號","02 29817117"
"0065333","北新分行","台北縣新店市光明街２８８號","02 29188321"
"0065344","漳和分行","台北縣中和市連城路２４６之１號","02 22262829"
"0065355","寶橋分行","台北縣新店市寶橋路２３５巷２號","02 29185506"
"0065366","新泰分行","台北縣新莊市新泰路１１５號","02 29986688"
"0065377","北土城分行","台北縣土城市學府路一段２００號","02 22731688"
"0065388","南汐止分行","台北縣汐止市新台五路一段９４之１號","02 26968888"
"0065399","北樹林分行","台北縣樹林市中正路７９３號","02 26762789"
"0065403","五股工業區分行","台北縣五股鄉五工路１１９號","02 22989898"
"0065414","北羅東分行","宜蘭縣羅東鎮中正北路５４號","03 9545795"
"0065425","礁溪分行","宜蘭縣礁溪鄉礁溪路５段３２號１樓","03 9887100"
"0065436","東桃園分行","桃園縣桃園市中華路１２號","03 3355009"
"0065447","壢新分行","桃園縣中壢市中山路１１９號","03 4222131"
"0065458","南崁分行","桃園縣蘆竹鄉南上路１１號","03 3221199"
"0065469","大漢分行","桃園縣大溪鎮慈湖路９７號","03 3885696"
"0065470","新明分行","桃園縣中壢市中正路３６６號","03 4939393"
"0065481","楊梅分行","桃園縣楊梅鎮中山北路二段１９７號","03 4313838"
"0065492","東台東分行","台東縣台東市大同路１８１號","089325130"
"0065506","東竹東分行","新竹縣竹東鎮東林路９號","03 5942751"
"0065517","東竹北分行","新竹縣竹北市中正東路３４３號","03 5540108"
"0065528","北苗栗分行","苗栗縣苗栗市中正路３９６號","037351111"
"0065539","竹南分行","苗栗縣竹南鎮照南里２１鄰大營路２１８號","037466790"
"0065540","豐中分行","台中縣豐原市中正路３５１號","04 25280369"
"0065551","北大里分行","台中縣大里市新仁路二段２６１號","04 24836699"
"0065562","東沙鹿分行","台中縣沙鹿鎮日新街２６號","04 26653311"
"0065573","草屯分行","南投縣草屯鎮中正路８６４號","0492338141"
"0065584","集集分行","南投縣集集鎮民生路１７６號","0492761501"
"0065595","東埔里分行","南投縣埔里鎮中正路３２０號","0492989160"
"0065609","員新分行","彰化縣員林鎮中山路一段７３３號","04 8322741"
"0065610","南彰化分行","彰化縣彰化市曉陽路４３號","04 7254611"
"0065621","北斗分行","彰化縣北斗鎮中正路１６８號","04 8880181"
"0065632","竹塹分行","新竹市東門街６０號","03 5215120"
"0065643","新竹科學園區分行","新竹市科技路１號１樓","03 5783962"
"0065654","經國分行","新竹市自由路７１號","03 5311966"
"0065665","雲林分行","雲林縣斗六市民生路２２３號","05 5324811"
"0065676","南虎尾分行","雲林縣虎尾鎮信義路６７號１樓","05 6328851"
"0065687","北朴子分行","嘉義縣朴子市文化北路３號","05 3790808"
"0065698","北新營分行","台南縣新營市民治路３６０號","06 6562718"
"0065702","仁德分行","台南縣仁德鄉中正路三段４號","06 2794616"
"0065713","南永康分行","台南縣永康市中華路２０２號","06 3121916"
"0065724","新市分行","台南縣新市鄉中正路３２１之２號","06 5999111"
"0065735","鳳松分行","高雄縣鳳山市鳳松路３之４號","07 7471131"
"0065746","北岡山分行","高雄縣岡山鎮中山北路１２號","07 6222871"
"0065757","美濃分行","高雄縣美濃鎮中正路一段４３號","07 6816101"
"0065768","大樹分行","高雄縣大樹鄉中興東路２－８號","07 6517726"
"0065779","六龜分行","高雄縣六龜鄉義寶村光復路１０７號","07 6892113"
"0065780","內門分行","高雄縣內門鄉觀亭村南屏路１４８號","07 6672322"
"0065791","屏中分行","屏東縣屏東市民生路２８７號","08 7326391"
"0065805","北潮州分行","屏東縣潮州鎮新生路１１２號","08 7891636"
"0065816","東港分行","屏東縣東港鎮光復路一段１８６號","08 8353701"
"0065827","萬丹分行","屏東縣萬丹鄉萬惠村中興路二段６６１號","08 7779311"
"0065838","枋寮分行","屏東縣枋寮鄉天時村福德路３之１號","08 8717871"
"0065849","東嘉義分行","嘉義市民權路４２５號","05 2225281"
"0065850","北花蓮分行","花蓮縣花蓮市中山路３７１號","03 8350151"
"0065872","公館簡易型分行","台北市中正區羅斯福路四段１１３巷２９號","02 27352940"
"0065883","忠勤簡易型分行","台北市南港區忠孝東路六段３６０號","02 27857291"
"0065894","健康分行","台北市松山區健康路１３１號","02 27534765"
"0065908","博愛簡易型分行","台北市中正區博愛路１７２之１號","02 23822835"
"0065919","介壽簡易型分行","台北市中正區博愛路１６４號","02 23710461"
"0065920","文化簡易型分行","台北市中正區林森南路１０７號","02 23413261"
"0065931","復興崗分行","台北市北投區中央北路二路７０號","02 28941534"
"0065942","水湳分行","台中市西屯區福星北路６８巷１１１號","04 27029354"
"0065953","北安分行","台南市北區北安路一段２１０號","06 2526718"
"0065964","中正分行","高雄市苓雅區中正一路２號","07 7498998"
"0065986","光武簡易型分行","台北縣三峽鎮中正路三段１號","02 26712493"
"0065997","龍安分行","桃園縣桃園市龍安街１４０號","03 3789988"
"0066019","坪林分行","台中縣太平市中山路二段３４８號","04 23930519"
"0066053","溝坪簡易型分行","高雄縣內門鄉永村庄１１之１號","07 6601607"
"0066064","仁美分行","高雄縣鳥松鄉仁美村學堂路８７之２號","07 7321370"
"0066075","大華簡易型分行","高雄縣鳥松鄉大華村本館路１２之３號","07 3707332"
"0066097","社皮分行","屏東縣萬丹鄉社口村４３之１號","08 7071578"
"0066123","港湖分行","台北市南港區重陽路２２３號","02 27862268"
"0069021","五甲分行","高雄縣鳳山市五甲二路１６４號","07 7172250"
"0069043","淡水分行","台北縣淡水鎮中正路１１９號","02 26211415"
